,time,BTCUSDT,ETHUSDT,SOLUSDT,BCHUSDT,XRPUSDT,LTCUSDT,ADAUSDT,LINKUSDT,DOGEUSDT,WIFUSDT,MATICUSDT,UNIUSDT,AAVEUSDT,DYDXUSDT,CRVUSDT,z_score_BTCUSDT,z_score_ETHUSDT,z_score_SOLUSDT,z_score_BCHUSDT,z_score_XRPUSDT,z_score_LTCUSDT,z_score_ADAUSDT,z_score_LINKUSDT,z_score_DOGEUSDT,z_score_WIFUSDT,z_score_MATICUSDT,z_score_UNIUSDT,z_score_AAVEUSDT,z_score_DYDXUSDT,z_score_CRVUSDT
10,2024-03-24 20:15:00,66437.1,3424.6,178.5001,468.0,0.633,90.08,0.63905,18.34,0.177108,2.6376,1.0066,11.988,124.091,3.406,0.6793,,,,,,,,,,,,,,,
11,2024-03-24 20:30:00,66249.0,3420.62,178.7372,465.67,0.6325,89.82,0.63974,18.355,0.175769,2.6322,1.0079,11.981,123.815,3.4,0.6787,,,,,,,,,,,,,,,
12,2024-03-24 20:45:00,66166.0,3415.92,179.0226,464.87,0.63138,89.67,0.63912,18.323,0.176548,2.6376,1.0084,11.9926,123.968,3.405,0.6781,,,,,,,,,,,,,,,
13,2024-03-24 21:00:00,66404.2,3429.24,181.0496,467.83,0.6329,90.14,0.64279,18.408,0.177992,2.6891,1.0127,12.032,124.474,3.426,0.6832,,,,,,,,,,,,,,,
14,2024-03-24 21:15:00,66454.2,3419.47,182.3459,467.39,0.63308,89.76,0.64284,18.368,0.178853,2.7858,1.0074,12.013,124.522,3.411,0.679,,,,,,,,,,,,,,,
15,2024-03-24 21:30:00,66300.2,3416.21,181.1531,469.89,0.63224,89.4,0.63968,18.377,0.177849,2.7603,1.0052,11.995,124.041,3.407,0.6791,,,,,,,,,,,,,,,
16,2024-03-24 21:45:00,66517.3,3424.81,182.0223,471.92,0.6332,89.71,0.64244,18.409,0.178201,2.7961,1.0075,12.014,124.233,3.412,0.682,,,,,,,,,,,,,,,
17,2024-03-24 22:00:00,66840.9,3441.79,184.3496,472.1,0.63474,89.97,0.64598,18.524,0.177416,2.8256,1.012,12.06,124.948,3.432,0.6829,,,,,,,,,,,,,,,
18,2024-03-24 22:15:00,66959.6,3443.32,184.3383,470.48,0.63426,89.56,0.64508,18.54,0.177066,2.7997,1.0106,12.051,125.081,3.432,0.6821,,,,,,,,,,,,,,,
19,2024-03-24 22:30:00,66963.5,3444.25,184.774,476.29,0.63435,89.69,0.64514,18.574,0.177877,2.7954,1.012,12.032,125.355,3.429,0.6822,,,,,,,,,,,,,,,
20,2024-03-24 22:45:00,66942.1,3442.31,185.0673,479.69,0.6334,89.72,0.6453,18.544,0.176413,2.7901,1.0112,12.024,125.031,3.425,0.6822,,,,,,,,,,,,,,,
21,2024-03-24 23:00:00,67573.0,3467.42,186.2252,480.19,0.6352,90.04,0.6488,18.629,0.178159,2.8146,1.0151,12.083,125.63,3.431,0.6842,,,,,,,,,,,,,,,
22,2024-03-24 23:15:00,67364.5,3459.92,185.1648,487.23,0.63542,90.19,0.64728,18.621,0.177377,2.7918,1.0152,12.048,125.274,3.427,0.6839,,,,,,,,,,,,,,,
23,2024-03-24 23:30:00,67281.0,3453.14,184.1974,481.74,0.63366,89.75,0.64612,18.55,0.176398,2.8022,1.0125,12.012,124.806,3.415,0.6809,,,,,,,,,,,,,,,
24,2024-03-24 23:45:00,67233.1,3455.88,183.8189,484.41,0.63271,89.57,0.64785,18.525,0.176768,2.8185,1.0121,12.045,124.857,3.418,0.6811,,,,,,,,,,,,,,,
25,2024-03-25 00:00:00,66898.1,3440.04,182.6234,489.32,0.63112,89.35,0.64432,18.489,0.176222,2.7467,1.01,12.017,124.467,3.413,0.6811,,,,,,,,,,,,,,,
26,2024-03-25 00:15:00,66902.3,3442.5,183.2627,485.23,0.63103,89.29,0.64379,18.489,0.174825,2.7604,1.0098,12.011,124.64,3.401,0.6821,,,,,,,,,,,,,,,
27,2024-03-25 00:30:00,66640.1,3432.8,182.3995,484.12,0.63034,89.16,0.64213,18.423,0.173922,2.718,1.0065,11.983,124.429,3.4,0.682,,,,,,,,,,,,,,,
28,2024-03-25 00:45:00,66583.1,3429.99,181.2126,488.7,0.6292,88.87,0.64039,18.398,0.172071,2.7301,1.0057,11.954,124.53,3.397,0.6821,,,,,,,,,,,,,,,
29,2024-03-25 01:00:00,66812.2,3439.81,182.3214,488.0,0.63155,89.43,0.64478,18.515,0.173989,2.7798,1.0123,12.017,125.227,3.423,0.6888,,,,,,,,,,,,,,,
30,2024-03-25 01:15:00,66740.8,3437.75,182.1778,483.59,0.63187,89.22,0.64375,18.555,0.172968,2.7981,1.0143,12.035,125.555,3.422,0.6863,,,,,,,,,,,,,,,
31,2024-03-25 01:30:00,66637.2,3432.47,182.304,484.79,0.63156,89.09,0.6431,18.565,0.172869,2.7929,1.015,12.03,125.768,3.43,0.6877,,,,,,,,,,,,,,,
