time,INJUSDT,NEARUSDT,ENSUSDT,JUPUSDT,GMXUSDT,HYPEUSDT,AAVEUSDT,PEPEUSDT,UMAUSDT,BCHUSDT,LTCUSDT,LINKUSDT
2024-06-14 15:30:00,27.762,5.6555,20.776,0.8911,32.84,,84.13,0.0000115427,,425.8,78.76,15.239
2024-06-14 15:45:00,27.349,5.667,20.653,0.8854,32.65,,83.954,0.0000114754,,424.3,78.79,15.185
2024-06-14 16:00:00,26.988,5.5185,20.391,0.8526,31.93,,82.082,0.0000111345,,414.73,77.3,14.79
2024-06-14 16:15:00,26.644,5.5175,20.343,0.8543,31.76,,82.263,0.0000110187,,415.7,77.02,14.797
2024-06-14 16:30:00,26.511,5.5025,20.076,0.8544,31.69,,82.018,0.0000109488,,415.84,76.98,14.712
2024-06-14 16:45:00,26.538,5.5125,20.493,0.857,31.86,,82.307,0.0000110739,,416.83,77.35,14.822
2024-06-14 17:00:00,26.527,5.5165,20.353,0.8505,31.86,,82.322,0.0000110423,,416.76,77.18,14.707
2024-06-14 17:15:00,26.853,5.5385,20.386,0.8509,31.9,,82.647,0.0000110869,,416.43,77.3,14.769
2024-06-14 17:30:00,26.776,5.5475,20.501,0.8521,31.89,,82.657,0.000011062,,416.94,77.51,14.782
2024-06-14 17:45:00,26.522,5.521,20.316,0.8487,31.79,,82.491,0.0000109898,,415.44,77.24,14.695
2024-06-14 18:00:00,26.291,5.467,20.143,0.8419,31.54,,81.829,0.0000107978,,412.97,76.91,14.58
2024-06-14 18:15:00,26.298,5.4715,20.169,0.8405,31.57,,81.898,0.0000106654,,413.8,76.81,14.6
2024-06-14 18:30:00,26.711,5.5325,20.288,0.8461,31.68,,82.397,0.000010839,,414.32,77.18,14.616
2024-06-14 18:45:00,26.389,5.504,20.203,0.8467,31.53,,82.225,0.0000108588,,413.16,76.98,14.53
2024-06-14 19:00:00,26.303,5.491,20.081,0.8452,31.37,,81.689,0.0000107738,,411.6,76.72,14.486
2024-06-14 19:15:00,26.471,5.532,20.29,0.8557,31.62,,82.195,0.0000109092,,414.79,77.04,14.612
2024-06-14 19:30:00,26.293,5.4895,20.146,0.8504,31.52,,81.765,0.0000108278,,413.87,76.91,14.488
2024-06-14 19:45:00,26.275,5.496,20.173,0.8483,31.63,,81.931,0.0000108674,,413.18,76.94,14.495
2024-06-14 20:00:00,26.196,5.4875,20.236,0.8518,31.71,,81.961,0.0000108801,,414.71,77.2,14.512
2024-06-14 20:15:00,26.28,5.503,20.608,0.8571,31.79,,82.457,0.0000109644,,416.59,77.24,14.6
2024-06-14 20:30:00,26.288,5.466,20.334,0.8529,31.74,,82.241,0.0000108972,,415.71,77.26,14.557
2024-06-14 20:45:00,26.407,5.467,20.369,0.8512,31.65,,82.108,0.0000109374,,415.15,77.1,14.472
2024-06-14 21:00:00,26.214,5.491,20.554,0.8514,31.63,,82.456,0.0000109467,,415.26,77.14,14.557
2024-06-14 21:15:00,26.428,5.553,21.573,0.8617,32.19,,83.434,0.0000114987,,419.41,77.65,14.727
2024-06-14 21:30:00,26.322,5.556,21.699,0.8648,32.41,,83.803,0.0000116557,,420.46,77.68,14.784
2024-06-14 21:45:00,26.385,5.593,21.702,0.8722,32.47,,84.129,0.0000116842,,421.51,77.82,14.768
2024-06-14 22:00:00,26.227,5.5565,21.489,0.8687,32.37,,83.815,0.0000116185,,420.98,77.44,14.732
2024-06-14 22:15:00,26.124,5.521,21.277,0.8599,32.22,,83.294,0.0000114366,,419.46,77.28,14.664
2024-06-14 22:30:00,25.946,5.535,21.439,0.8637,32.24,,83.361,0.000011425,,419.82,77.31,14.681
2024-06-14 22:45:00,25.951,5.5645,21.55,0.867,32.32,,83.464,0.0000114935,,421.09,77.33,14.727
2024-06-14 23:00:00,25.978,5.546,21.375,0.8626,32.19,,83.206,0.0000113279,,419.39,77.33,14.662
2024-06-14 23:15:00,25.978,5.558,21.564,0.8662,32.21,,83.464,0.0000113777,,420.34,77.42,14.72
2024-06-14 23:30:00,26.149,5.5585,21.493,0.8665,32.16,,83.481,0.0000113605,,421.91,77.45,14.716
2024-06-14 23:45:00,26.177,5.576,21.587,0.8671,32.23,,83.578,0.0000113656,,422.88,77.54,14.735
2024-06-15 00:00:00,26.11,5.5705,21.562,0.8676,32.25,,83.916,0.0000113977,,425.13,77.52,14.727
2024-06-15 00:15:00,26.036,5.5945,21.487,0.8724,32.35,,84.163,0.0000114487,,425.63,77.66,14.79
2024-06-15 00:30:00,26.148,5.595,21.7,0.8743,32.36,,84.215,0.0000115498,,425.81,77.78,14.867
2024-06-15 00:45:00,25.881,5.576,21.66,0.8717,32.26,,83.916,0.0000114921,,425.71,77.65,14.797
2024-06-15 01:00:00,25.906,5.58,21.986,0.8743,32.31,,84.203,0.0000115841,,425.12,77.81,14.779
2024-06-15 01:15:00,25.95,5.5425,21.698,0.8713,32.2,,83.689,0.000011518,,424.36,77.72,14.76
2024-06-15 01:30:00,25.846,5.5125,21.584,0.8695,32.07,,83.546,0.000011467,,423.49,77.62,14.744
2024-06-15 01:45:00,26.058,5.5235,21.528,0.869,32.06,,83.55,0.0000114,,423.73,77.54,14.757
2024-06-15 02:00:00,26.105,5.5455,21.4,0.8706,32.09,,83.596,0.0000114979,,424.76,77.81,14.753
2024-06-15 02:15:00,26.034,5.5485,21.453,0.8699,32.04,,83.959,0.0000114524,,425.13,77.76,14.73
2024-06-15 02:30:00,25.995,5.591,21.774,0.8735,32.13,,84.272,0.0000115486,,426.13,77.83,14.784
2024-06-15 02:45:00,25.982,5.601,21.787,0.8729,32.1,,84.236,0.0000115753,,425.39,77.83,14.804
2024-06-15 03:00:00,25.919,5.619,22.008,0.8741,32.11,,84.388,0.00001162,,425.24,77.93,14.802
2024-06-15 03:15:00,25.931,5.6295,22.224,0.8762,32.17,,84.634,0.0000117358,,426.85,77.99,14.849
2024-06-15 03:30:00,25.921,5.6225,22.325,0.8774,32.23,,84.548,0.0000117126,,426.58,77.95,14.861
2024-06-15 03:45:00,25.933,5.619,22.436,0.8785,32.26,,84.577,0.0000117102,,426.69,78.01,14.855
2024-06-15 04:00:00,26.033,5.609,22.472,0.8774,32.3,,84.584,0.0000117558,,427.23,78.03,14.842
2024-06-15 04:15:00,25.757,5.599,22.56,0.8729,32.18,,84.285,0.0000117089,,425.89,77.87,14.805
2024-06-15 04:30:00,25.82,5.62,22.638,0.8785,32.33,,84.504,0.0000118769,,426.7,78,14.855
2024-06-15 04:45:00,25.766,5.5965,22.471,0.8777,32.26,,84.322,0.0000119784,,426.02,77.96,14.852
2024-06-15 05:00:00,25.811,5.5985,22.451,0.8809,32.39,,84.773,0.0000119667,,426.78,78.07,14.868
2024-06-15 05:15:00,25.816,5.606,22.422,0.8831,32.43,,84.899,0.0000119494,,426.26,78.23,14.899
2024-06-15 05:30:00,25.872,5.612,22.45,0.8831,32.43,,84.852,0.0000119462,,427.32,78.38,14.949
2024-06-15 05:45:00,25.819,5.596,22.372,0.8805,32.4,,84.825,0.0000118734,,426.26,78.33,14.94
2024-06-15 06:00:00,26.044,5.6255,22.579,0.8852,32.63,,85.537,0.0000120617,,427.52,78.5,15.005
2024-06-15 06:15:00,25.956,5.623,22.553,0.8835,32.62,,85.221,0.0000120867,,427.07,78.48,15.004
2024-06-15 06:30:00,26.164,5.6195,22.611,0.8824,32.66,,85.401,0.0000120547,,426.68,78.59,15.03
2024-06-15 06:45:00,25.915,5.6065,22.622,0.8796,32.66,,85.437,0.0000120055,,426.12,78.74,14.99
2024-06-15 07:00:00,26.011,5.6105,22.603,0.8808,32.78,,85.377,0.0000119773,,426.02,78.77,15.051
2024-06-15 07:15:00,26.118,5.6125,22.51,0.8818,32.92,,85.472,0.000011963,,426.07,78.74,15.062
2024-06-15 07:30:00,25.875,5.6065,22.484,0.8782,32.79,,85.257,0.0000118874,,425.45,78.94,15.082
2024-06-15 07:45:00,25.855,5.5895,22.534,0.8764,32.69,,85.197,0.000011903,,425.27,78.82,15.002
2024-06-15 08:00:00,25.836,5.5845,22.472,0.8758,32.71,,85.097,0.0000118759,,425.05,78.84,15.007
2024-06-15 08:15:00,25.897,5.592,22.51,0.8772,32.69,,85.052,0.0000119152,,425.21,78.7,15.005
2024-06-15 08:30:00,26.125,5.6115,22.712,0.8804,32.67,,85.151,0.0000119506,,425.84,78.62,15.034
2024-06-15 08:45:00,25.976,5.6105,22.675,0.8784,32.64,,85.17,0.0000119955,,425.31,78.61,14.997
2024-06-15 09:00:00,26.088,5.613,22.812,0.8799,32.68,,85.24,0.0000120129,,426.36,78.73,14.983
2024-06-15 09:15:00,25.956,5.5995,22.564,0.8757,32.52,,84.935,0.0000119427,,425.58,78.76,14.935
2024-06-15 09:30:00,25.823,5.591,22.498,0.8743,32.45,,84.905,0.0000118688,,425.74,78.61,14.909
2024-06-15 09:45:00,25.914,5.605,22.573,0.875,32.51,,84.913,0.0000119534,,425.49,78.66,14.93
2024-06-15 10:00:00,25.979,5.6075,22.55,0.8728,32.49,,84.904,0.0000119519,,425.67,78.63,14.93
2024-06-15 10:15:00,25.999,5.6145,22.462,0.8734,32.43,,85.127,0.0000120191,,424.8,78.55,14.905
2024-06-15 10:30:00,25.993,5.629,22.545,0.874,32.49,,85.302,0.0000120105,,425.36,78.61,14.918
2024-06-15 10:45:00,26.074,5.636,22.632,0.8763,32.56,,85.416,0.0000120345,,425.6,78.78,14.941
2024-06-15 11:00:00,26.052,5.62,22.477,0.8754,32.52,,85.41,0.0000119923,,425.58,78.78,14.913
2024-06-15 11:15:00,26.078,5.6325,22.536,0.8797,32.66,,85.569,0.0000120319,,426.22,78.89,14.929
2024-06-15 11:30:00,26.046,5.6125,22.587,0.8776,32.72,,85.452,0.000011988,,426.42,78.93,14.916
2024-06-15 11:45:00,25.955,5.619,22.631,0.8788,32.76,,85.481,0.0000119903,,426.71,78.91,14.9
2024-06-15 12:00:00,25.994,5.637,22.575,0.8794,32.75,,85.528,0.000012001,,427.01,78.92,14.912
2024-06-15 12:15:00,25.963,5.625,22.627,0.8797,32.63,,85.365,0.0000120311,,426.4,78.98,14.892
2024-06-15 12:30:00,25.995,5.6105,22.552,0.8772,32.52,,85.158,0.0000120239,,425.13,78.84,14.868
2024-06-15 12:45:00,26.107,5.6445,22.855,0.8824,32.72,,85.701,0.0000121435,,426.76,78.87,14.965
2024-06-15 13:00:00,25.892,5.6295,22.812,0.8787,32.62,,85.433,0.0000120874,,426.98,78.75,14.914
2024-06-15 13:15:00,26.054,5.645,23.068,0.8834,32.8,,85.946,0.0000122493,,428.79,78.88,14.977
2024-06-15 13:30:00,26.027,5.6325,22.996,0.8809,32.73,,85.802,0.0000121744,,428.87,78.8,14.932
2024-06-15 13:45:00,26.069,5.62,23.059,0.8835,32.84,,86.057,0.0000121853,,429.67,78.75,14.959
2024-06-15 14:00:00,26.027,5.624,22.848,0.8806,32.75,,85.683,0.0000120387,,429.22,78.7,14.901
2024-06-15 14:15:00,26.007,5.629,22.646,0.8798,32.67,,85.65,0.0000120045,,427.65,78.54,14.875
2024-06-15 14:30:00,26.04,5.6405,22.771,0.8819,32.81,,85.996,0.0000120538,,428.93,78.59,14.929
2024-06-15 14:45:00,26.023,5.6595,22.853,0.8791,32.8,,86.022,0.000011994,,428.08,78.58,14.943
2024-06-15 15:00:00,26.063,5.6615,23.135,0.8811,33.02,,86.598,0.0000120503,,429.22,78.66,14.979
2024-06-15 15:15:00,25.975,5.656,22.901,0.8841,33.05,,86.691,0.0000121255,,430.93,78.63,14.981
2024-06-15 15:30:00,25.901,5.651,23.006,0.8803,32.9,,86.249,0.0000121001,,430.87,78.4,14.954
2024-06-15 15:45:00,26.347,5.6675,22.938,0.8793,33,,86.417,0.000012123,,431.48,78.48,14.975
2024-06-15 16:00:00,26.552,5.66,22.825,0.882,33,,86.419,0.0000121391,,431.96,78.45,14.98
2024-06-15 16:15:00,26.209,5.652,22.8,0.8816,33.08,,86.259,0.0000120155,,432.09,78.64,14.974
2024-06-15 16:30:00,26.124,5.6515,23.007,0.8833,32.97,,86.239,0.0000119997,,431.23,78.58,14.99
2024-06-15 16:45:00,25.937,5.6405,22.962,0.8813,32.93,,86.026,0.0000119592,,430.65,78.69,14.969
2024-06-15 17:00:00,25.855,5.641,22.995,0.8805,32.87,,85.931,0.0000119081,,431.81,78.74,14.973
2024-06-15 17:15:00,26.009,5.656,23.277,0.8826,32.86,,86.092,0.0000119438,,431.93,78.67,14.989
2024-06-15 17:30:00,26.021,5.653,23.307,0.8821,32.9,,85.972,0.0000120095,,431.96,78.69,14.97
2024-06-15 17:45:00,25.966,5.6495,23.33,0.8822,32.82,,85.86,0.0000119663,,431.88,78.79,14.962
2024-06-15 18:00:00,25.904,5.641,23.398,0.879,32.78,,85.679,0.0000118777,,431.25,78.74,14.923
2024-06-15 18:15:00,25.844,5.6205,23.324,0.8792,32.76,,85.853,0.0000118248,,431.03,78.82,14.896
2024-06-15 18:30:00,25.862,5.6135,23.345,0.8707,32.73,,85.789,0.0000117811,,431.2,78.9,14.887
2024-06-15 18:45:00,25.877,5.614,23.458,0.8707,32.73,,85.733,0.0000117173,,430.87,78.87,14.876
2024-06-15 19:00:00,25.837,5.591,23.392,0.8634,32.63,,85.534,0.0000116746,,430.1,78.74,14.856
2024-06-15 19:15:00,25.817,5.611,23.413,0.8675,32.76,,85.736,0.0000117442,,431.45,78.99,14.895
2024-06-15 19:30:00,25.758,5.6115,23.414,0.8661,32.73,,85.829,0.0000118712,,432,79.24,14.905
2024-06-15 19:45:00,25.782,5.609,23.475,0.8654,32.67,,85.7,0.0000118112,,431.22,79.11,14.896
2024-06-15 20:00:00,25.717,5.602,23.39,0.8657,32.64,,85.583,0.0000117709,,429.9,79.05,14.867
2024-06-15 20:15:00,25.363,5.5845,23.348,0.8603,32.51,,85.221,0.0000116852,,429.31,78.99,14.799
2024-06-15 20:30:00,25.767,5.6,23.554,0.8641,32.64,,85.56,0.0000117358,,430.02,79.08,14.802
2024-06-15 20:45:00,25.675,5.5915,23.546,0.8625,32.6,,85.511,0.0000117352,,428.81,79.05,14.778
2024-06-15 21:00:00,25.625,5.594,23.503,0.8644,32.67,,85.602,0.0000118191,,428.9,79.04,14.801
2024-06-15 21:15:00,25.74,5.5955,23.446,0.8652,32.68,,85.605,0.0000117732,,429.15,78.97,14.828
2024-06-15 21:30:00,25.688,5.597,23.492,0.8654,32.71,,85.722,0.0000117951,,429.53,79.05,14.834
2024-06-15 21:45:00,25.849,5.6095,23.525,0.8664,32.83,,86.137,0.000011833,,430.29,79.16,14.884
2024-06-15 22:00:00,25.809,5.5955,23.468,0.8662,32.82,,86.257,0.0000117956,,429.8,79.19,14.862
2024-06-15 22:15:00,25.739,5.6015,23.432,0.8649,32.72,,86.006,0.0000117675,,429.38,79.16,14.837
2024-06-15 22:30:00,25.8,5.616,23.5,0.8672,32.75,,86.112,0.000011839,,429.92,79.15,14.864
2024-06-15 22:45:00,25.712,5.617,23.543,0.869,32.68,,86.088,0.0000118205,,430.02,79.22,14.875
2024-06-15 23:00:00,25.757,5.617,23.596,0.869,32.7,,86.003,0.0000118365,,430.05,79.22,14.889
2024-06-15 23:15:00,25.626,5.6075,23.466,0.8681,32.63,,85.919,0.0000117872,,429.39,79.18,14.873
2024-06-15 23:30:00,25.648,5.5985,23.561,0.8698,32.6,,85.808,0.0000118134,,429.8,79.2,14.869
2024-06-15 23:45:00,25.378,5.599,23.455,0.8687,32.61,,85.836,0.0000118487,,430.01,79.2,14.853
2024-06-16 00:00:00,25.349,5.5795,23.51,0.8687,32.56,,85.718,0.0000118143,,429.58,79.03,14.814
2024-06-16 00:15:00,25.301,5.5715,23.483,0.868,32.54,,85.641,0.000011824,,428.74,79.03,14.795
2024-06-16 00:30:00,25.299,5.568,23.349,0.8663,32.5,,85.575,0.0000118014,,428.75,79.07,14.769
2024-06-16 00:45:00,25.039,5.558,23.114,0.8636,32.44,,85.181,0.0000116936,,428.71,78.89,14.735
2024-06-16 01:00:00,25.125,5.5655,23.03,0.8643,32.48,,85.302,0.0000117524,,429.31,79.06,14.745
2024-06-16 01:15:00,24.985,5.5615,22.946,0.8651,32.48,,85.542,0.0000117464,,429.28,79.11,14.733
2024-06-16 01:30:00,24.861,5.5445,23.052,0.8629,32.45,,85.441,0.0000117476,,428.75,79.17,14.712
2024-06-16 01:45:00,25.065,5.5575,22.891,0.864,32.49,,85.73,0.0000117692,,430.51,79.41,14.722
2024-06-16 02:00:00,25.142,5.5465,23.006,0.8633,32.48,,85.876,0.0000117532,,430.61,79.44,14.708
2024-06-16 02:15:00,25.097,5.5645,23.108,0.864,32.52,,86.171,0.000011787,,431.77,79.67,14.723
2024-06-16 02:30:00,25.037,5.5465,23.162,0.8626,32.43,,86.222,0.0000117238,,431.19,79.7,14.71
2024-06-16 02:45:00,24.962,5.5345,22.963,0.859,32.33,,85.972,0.0000116739,,430.58,79.68,14.686
2024-06-16 03:00:00,24.918,5.525,22.998,0.8563,32.26,,85.544,0.0000116563,,430.09,79.79,14.674
2024-06-16 03:15:00,24.997,5.5325,22.933,0.8565,32.25,,85.484,0.0000116507,,430.52,79.62,14.664
2024-06-16 03:30:00,24.86,5.5195,22.825,0.8532,32.14,,84.548,0.0000116271,,429.88,79.61,14.645
2024-06-16 03:45:00,24.778,5.525,23.043,0.8543,32.15,,84.822,0.0000116252,,429.81,79.75,14.648
2024-06-16 04:00:00,24.625,5.5185,22.833,0.8523,32.07,,84.472,0.0000115856,,429.56,79.76,14.624
2024-06-16 04:15:00,24.586,5.504,22.699,0.848,32.01,,84.351,0.0000114857,,428.33,79.6,14.586
2024-06-16 04:30:00,24.797,5.533,22.852,0.8535,32.15,,84.763,0.0000115788,,428.95,79.62,14.65
2024-06-16 04:45:00,24.73,5.521,23.02,0.8522,32.12,,84.751,0.0000115643,,428.51,79.4,14.638
2024-06-16 05:00:00,24.755,5.526,23.142,0.8531,32.17,,85.022,0.0000116038,,428.31,79.35,14.671
2024-06-16 05:15:00,24.849,5.556,23.326,0.8571,32.31,,85.206,0.0000116541,,430.3,79.35,14.722
2024-06-16 05:30:00,24.88,5.603,23.328,0.8601,32.4,,85.382,0.0000116775,,431.3,79.41,14.779
2024-06-16 05:45:00,24.899,5.5955,23.42,0.8602,32.35,,85.24,0.00001172,,431.19,79.37,14.79
2024-06-16 06:00:00,24.88,5.595,23.447,0.8606,32.34,,85.188,0.0000116887,,430.57,79.44,14.793
2024-06-16 06:15:00,24.883,5.6005,23.377,0.8589,32.29,,85.077,0.0000117161,,430.63,79.61,14.794
2024-06-16 06:30:00,24.919,5.598,23.424,0.8603,32.27,,85.081,0.0000117491,,430.67,79.56,14.807
2024-06-16 06:45:00,25.115,5.616,23.394,0.8636,32.39,,85.249,0.0000118256,,431.84,79.67,14.839
2024-06-16 07:00:00,25.215,5.626,23.429,0.8659,32.42,,85.388,0.0000119189,,432.13,79.6,14.864
2024-06-16 07:15:00,25.15,5.6175,23.453,0.8647,32.33,,85.185,0.0000119117,,431.57,79.5,14.859
2024-06-16 07:30:00,25.115,5.6055,23.403,0.864,32.29,,85.189,0.0000119254,,431.32,79.45,14.83
2024-06-16 07:45:00,25.141,5.5985,23.283,0.8635,32.26,,85.027,0.0000119437,,431.36,79.39,14.834
2024-06-16 08:00:00,25.125,5.598,23.159,0.8648,32.26,,85.056,0.0000119042,,431.31,79.35,14.817
2024-06-16 08:15:00,25.228,5.597,23.13,0.8654,32.24,,85.101,0.0000119316,,431.67,79.48,14.814
2024-06-16 08:30:00,25.131,5.5835,23.223,0.8633,32.12,,85.031,0.0000119319,,430.86,79.47,14.792
2024-06-16 08:45:00,25.053,5.572,23.159,0.8625,32.11,,84.839,0.0000118675,,430.53,79.36,14.772
2024-06-16 09:00:00,24.984,5.5635,23.113,0.8608,32.06,,84.477,0.0000118372,,429.73,79.31,14.794
2024-06-16 09:15:00,25.117,5.578,23.175,0.8663,32.17,,84.822,0.0000119571,,430.47,79.45,14.854
2024-06-16 09:30:00,24.966,5.568,23.284,0.8642,32.08,,84.512,0.0000119132,,429.94,79.46,14.81
2024-06-16 09:45:00,25.01,5.5875,23.287,0.8675,32.17,,84.724,0.00001197,,431.39,79.56,14.838
2024-06-16 10:00:00,24.991,5.5775,23.429,0.8659,32.13,,84.76,0.0000119239,,430.35,79.49,14.821
2024-06-16 10:15:00,25.04,5.5725,23.497,0.8675,32.12,,84.778,0.000011943,,431.15,79.61,14.812
2024-06-16 10:30:00,25.098,5.622,23.672,0.8718,32.38,,85.037,0.0000120295,,431.87,79.75,14.86
2024-06-16 10:45:00,25.181,5.636,23.516,0.8746,32.43,,85.22,0.0000120383,,432.63,79.76,14.891
2024-06-16 11:00:00,25.156,5.627,23.633,0.8726,32.38,,85.018,0.0000120081,,432.48,79.47,14.918
2024-06-16 11:15:00,25.03,5.6,23.481,0.8682,32.2,,84.757,0.0000119478,,431.3,79.48,14.908
2024-06-16 11:30:00,25.001,5.594,23.472,0.8709,32.16,,84.642,0.0000119375,,431.23,79.34,14.943
2024-06-16 11:45:00,25.082,5.6015,23.419,0.87,32.1,,84.591,0.0000118999,,431.1,79.32,14.911
2024-06-16 12:00:00,25.082,5.6145,23.27,0.8722,32.06,,84.606,0.0000118952,,431.07,79.17,14.94
2024-06-16 12:15:00,25.06,5.6155,23.164,0.8747,32.11,,84.703,0.0000119255,,431.77,79.2,14.984
2024-06-16 12:30:00,25.009,5.601,23.2,0.8729,32.06,,84.591,0.0000118414,,431.2,79.17,14.977
2024-06-16 12:45:00,25.128,5.6125,23.318,0.8723,32.15,,84.846,0.0000118889,,432,79.11,15.012
2024-06-16 13:00:00,25.077,5.628,23.381,0.8742,32.23,,85.011,0.0000119172,,432.83,79.1,15.037
2024-06-16 13:15:00,25.164,5.641,23.766,0.877,32.35,,85.225,0.0000119771,,433.24,79.2,15.094
2024-06-16 13:30:00,25.119,5.6165,23.549,0.8735,32.21,,85.012,0.0000119426,,432.23,78.98,15
2024-06-16 13:45:00,25.177,5.6365,23.678,0.8773,32.3,,85.248,0.0000120391,,433.02,79.11,14.978
2024-06-16 14:00:00,25.16,5.661,23.951,0.8849,32.51,,85.461,0.0000121932,,433.83,79.18,15.083
2024-06-16 14:15:00,24.9,5.621,23.68,0.8811,32.23,,84.881,0.0000120761,,431.74,78.93,15.037
2024-06-16 14:30:00,24.939,5.623,23.747,0.879,32.2,,84.912,0.0000120689,,433.02,79.03,14.961
2024-06-16 14:45:00,24.873,5.6075,23.79,0.8767,32.15,,84.774,0.0000120017,,430.47,78.88,14.959
2024-06-16 15:00:00,24.88,5.61,23.483,0.8837,32.28,,85.051,0.0000120587,,432.01,79.01,14.995
2024-06-16 15:15:00,24.951,5.6155,23.725,0.8884,32.35,,85.019,0.0000120369,,432.22,78.9,15.092
2024-06-16 15:30:00,25.099,5.633,23.95,0.8924,32.45,,85.25,0.000012057,,432.1,79.02,15.139
2024-06-16 15:45:00,25.083,5.647,23.984,0.9027,32.5,,85.519,0.0000120209,,432.51,79.03,15.144
2024-06-16 16:00:00,25.023,5.6385,23.985,0.9066,32.6,,85.766,0.0000120333,,432,79.11,15.094
2024-06-16 16:15:00,25.059,5.633,24.175,0.9059,32.66,,85.449,0.0000121401,,431.92,79.17,15.093
2024-06-16 16:30:00,24.984,5.617,23.927,0.9013,32.4,,85.25,0.0000121361,,430.8,79,15.068
2024-06-16 16:45:00,25.041,5.621,24.165,0.907,32.4,,85.187,0.0000121797,,430.34,79,15.057
2024-06-16 17:00:00,25.065,5.6215,24.231,0.9086,32.42,,85.14,0.0000121772,,428.48,78.99,15.043
2024-06-16 17:15:00,25.079,5.64,24.251,0.9063,32.42,,85.034,0.0000122031,,428.56,78.96,15.06
2024-06-16 17:30:00,25.014,5.6335,24.288,0.9012,32.37,,85.214,0.0000121479,,428.27,78.9,15.048
2024-06-16 17:45:00,24.974,5.634,24.303,0.8997,32.34,,85.141,0.0000121549,,428.26,78.63,15.056
2024-06-16 18:00:00,24.972,5.6215,24.308,0.8985,32.31,,85.044,0.0000121074,,426.96,78.8,15.033
2024-06-16 18:15:00,25.044,5.643,24.261,0.9048,32.43,,85.3,0.0000121599,,427.72,78.94,15.096
2024-06-16 18:30:00,24.995,5.6325,24.211,0.9056,32.38,,85.288,0.0000121677,,426.99,78.89,15.088
2024-06-16 18:45:00,24.955,5.63,24.335,0.9053,32.4,,85.311,0.0000122225,,426.8,78.89,15.086
2024-06-16 19:00:00,25.04,5.6475,24.273,0.9106,32.51,,85.486,0.0000123396,,427.42,78.79,15.098
2024-06-16 19:15:00,25.025,5.642,24.181,0.9089,32.43,,85.63,0.0000123247,,427.44,78.79,15.107
2024-06-16 19:30:00,24.948,5.6365,23.985,0.9088,32.42,,85.557,0.000012254,,426.98,78.78,15.062
2024-06-16 19:45:00,24.976,5.6455,24.017,0.9124,32.47,,85.514,0.000012263,,428.07,78.82,15.098
2024-06-16 20:00:00,24.986,5.6505,23.993,0.9094,32.47,,85.539,0.0000122259,,428.11,78.89,15.096
2024-06-16 20:15:00,25.102,5.671,24.031,0.914,32.49,,85.631,0.0000122897,,428.66,78.87,15.122
2024-06-16 20:30:00,25.047,5.672,24.105,0.9114,32.49,,85.593,0.0000122686,,427.96,78.78,15.103
2024-06-16 20:45:00,25.031,5.6725,24.03,0.9108,32.43,,85.307,0.0000122428,,427.83,78.77,15.117
2024-06-16 21:00:00,25.051,5.6545,24.021,0.9074,32.41,,85.157,0.0000121836,,427.68,78.79,15.126
2024-06-16 21:15:00,24.99,5.6415,24.058,0.9062,32.38,,85.177,0.0000121108,,426.98,78.73,15.115
2024-06-16 21:30:00,24.96,5.631,23.896,0.9096,32.31,,85.034,0.0000120704,,427.25,78.71,15.093
2024-06-16 21:45:00,24.96,5.6405,23.872,0.9123,32.36,,85.087,0.0000120428,,427.25,78.56,15.085
2024-06-16 22:00:00,25.235,5.7195,24.005,0.9258,32.82,,85.969,0.0000122103,,430.09,78.94,15.164
2024-06-16 22:15:00,25.15,5.698,23.965,0.9179,32.68,,85.683,0.0000122632,,429.1,78.74,15.169
2024-06-16 22:30:00,25.083,5.688,23.903,0.9174,32.61,,85.501,0.0000123104,,428.02,78.74,15.126
2024-06-16 22:45:00,25.113,5.698,23.986,0.9205,32.65,,85.547,0.0000123289,,429,78.93,15.127
2024-06-16 23:00:00,25.165,5.691,24.016,0.9219,32.66,,85.519,0.0000123741,,428.89,78.8,15.12
2024-06-16 23:15:00,25.046,5.6655,23.977,0.9232,32.6,,85.308,0.0000123293,,427.91,78.8,15.093
2024-06-16 23:30:00,25.031,5.625,23.905,0.9246,32.58,,85.238,0.0000122917,,427.65,78.82,15.095
2024-06-16 23:45:00,25.041,5.6365,24.323,0.9271,32.71,,85.698,0.0000122998,,428.4,78.89,15.124
2024-06-17 00:00:00,24.922,5.6385,23.923,0.923,32.74,,85.231,0.0000122728,,427.92,78.83,15.1
2024-06-17 00:15:00,25.065,5.664,24.142,0.9291,32.78,,85.478,0.0000122936,,428.33,79.02,15.114
2024-06-17 00:30:00,25.313,5.7055,24.031,0.9301,32.92,,86.948,0.0000123718,,429.17,79.15,15.196
2024-06-17 00:45:00,25,5.658,23.934,0.9235,32.59,,86.487,0.0000122565,,426.99,78.99,15.062
2024-06-17 01:00:00,25.015,5.6715,24.118,0.9258,32.56,,86.022,0.0000122176,,426.58,79.08,15.07
2024-06-17 01:15:00,24.755,5.6445,23.832,0.9175,32.36,,85.217,0.0000121346,,424.6,78.69,15.006
2024-06-17 01:30:00,24.586,5.6105,23.615,0.911,32.2,,85.037,0.0000120823,,423.36,78.54,14.927
2024-06-17 01:45:00,24.497,5.6295,23.656,0.9161,32.31,,85.537,0.0000121515,,424.49,78.6,14.966
