time,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,XRPUSDT,DOGEUSDT,TONUSDT,ADAUSDT,SHIBUSDT,AVAXUSDT,TRXUSDT,LINKUSDT,UNIUSDT,DOTUSDT,BCHUSDT,NEARUSDT,LTCUSDT,POLUSDT,PEPEUSDT,ICPUSDT,KASUSDT,FETUSDT,ETCUSDT,APTUSDT,HBARUSDT,FILUSDT,STXUSDT,XLMUSDT,ARBUSDT,IMXUSDT,INJUSDT,WIFUSDT,SUIUSDT,GRTUSDT
2024-08-04 04:00:00,60666.4,2912.36,527.92,143.8013,0.55641,0.108812,6.044,0.36266,0.000014154,22.784,0.12599,11.723,6.625,5.053,362.19,4.3845,65.05,,0.0000086248,7.902,0.18109,1.0136,19.762,5.582,0.05832,3.733,1.4848,0.09252,0.6109,1.2063,18.362,1.5969,0.62031,0.15559
2024-08-04 04:15:00,60723.6,2916,529.09,144.2438,0.55765,0.108697,6.059,0.36209,0.000014167,22.84,0.12595,11.74,6.647,5.044,363.15,4.3925,64.93,,0.0000086376,7.908,0.1812,1.013,19.754,5.589,0.05819,3.731,1.4886,0.09265,0.6107,1.21,18.403,1.5999,0.622,0.15562
2024-08-04 04:30:00,60602.4,2906.87,527.26,143.3113,0.55538,0.10785,6.034,0.36125,0.000014069,22.766,0.12588,11.692,6.624,5.023,361.17,4.3775,64.78,,0.0000085144,7.874,0.17978,1.0052,19.709,5.575,0.05809,3.717,1.4797,0.09224,0.6075,1.2044,18.264,1.5771,0.61923,0.15524
2024-08-04 04:45:00,60528.9,2900,526.69,142.8305,0.55482,0.107693,6.03,0.3608,0.000014058,22.706,0.12585,11.692,6.63,5.023,360.16,4.3515,64.52,,0.0000084825,7.866,0.17903,1.0049,19.672,5.564,0.05806,3.705,1.4748,0.09217,0.6062,1.2007,18.223,1.5673,0.61747,0.15507
2024-08-04 05:00:00,60572.5,2905.07,527.25,142.9371,0.55408,0.10784,6.039,0.36083,0.000014077,22.739,0.1261,11.707,6.623,5.032,360.77,4.358,64.51,,0.0000084843,7.858,0.17964,1.0042,19.696,5.576,0.05818,3.709,1.4803,0.0921,0.6072,1.2018,18.257,1.569,0.61761,0.15539
2024-08-04 05:15:00,60633.6,2907.74,527.83,143.208,0.55476,0.107936,6.049,0.36094,0.000014115,22.784,0.1259,11.722,6.646,5.04,361.96,4.3575,64.78,,0.0000085244,7.856,0.17881,1.0021,19.714,5.563,0.0582,3.718,1.4834,0.09215,0.6083,1.2038,18.31,1.576,0.61925,0.15562
2024-08-04 05:30:00,60803.3,2910.05,528.33,143.8775,0.55564,0.108264,6.048,0.36183,0.000014159,22.852,0.12636,11.721,6.632,5.043,362,4.3735,64.8,,0.000008561,7.844,0.17964,1.0036,19.758,5.587,0.05859,3.725,1.4885,0.09254,0.6094,1.2061,18.338,1.5785,0.62061,0.15585
2024-08-04 05:45:00,60746.6,2913.04,528.07,143.54,0.55577,0.108097,6.038,0.36102,0.000014161,22.789,0.12657,11.723,6.66,5.041,361.98,4.3595,64.94,,0.0000085121,7.891,0.17996,1.001,19.775,5.586,0.05864,3.724,1.4839,0.09245,0.6091,1.2065,18.314,1.5739,0.6211,0.1559
2024-08-04 06:00:00,60702.4,2910.15,527.59,143.0375,0.55502,0.107829,6.032,0.36003,0.000014084,22.755,0.12695,11.706,6.594,5.024,361.59,4.35,64.84,,0.0000084693,7.851,0.17893,0.999,19.768,5.573,0.05839,3.715,1.4833,0.09225,0.6096,1.2038,18.307,1.5671,0.61868,0.15563
2024-08-04 06:15:00,60770.8,2914.51,528.27,143.5805,0.55461,0.108075,6.05,0.35972,0.000014135,22.804,0.12693,11.739,6.646,5.044,361.13,4.363,64.98,,0.0000085026,7.886,0.18004,1.0063,19.798,5.59,0.05864,3.728,1.4884,0.09241,0.61,1.2094,18.361,1.5703,0.62174,0.15585
2024-08-04 06:30:00,60727.5,2913.51,528.17,143.2602,0.55359,0.107918,6.027,0.35974,0.000014117,22.762,0.12694,11.712,6.619,5.033,360.73,4.348,64.95,,0.000008469,7.868,0.18034,1.0027,19.786,5.582,0.05861,3.717,1.4885,0.09219,0.6094,1.2022,18.298,1.5693,0.62085,0.15551
2024-08-04 06:45:00,60766.3,2915.52,527.8,143.5318,0.55413,0.108059,6.01,0.35994,0.000014128,22.81,0.12727,11.712,6.6564,5.022,360.59,4.352,64.97,,0.0000084946,7.899,0.18131,1.006,19.797,5.579,0.05852,3.725,1.4913,0.09228,0.6098,1.2022,18.334,1.5717,0.62219,0.15574
2024-08-04 07:00:00,60755,2913,527.77,143.2148,0.55371,0.108129,6.017,0.36037,0.000014115,22.844,0.1274,11.696,6.6281,5.002,360.17,4.3455,64.95,,0.0000084685,7.887,0.18071,1.0043,19.78,5.578,0.05855,3.714,1.4878,0.09197,0.6085,1.1993,18.344,1.573,0.62026,0.15561
2024-08-04 07:15:00,60560,2906.12,527.01,142.2451,0.55105,0.107796,6.009,0.35901,0.000014069,22.77,0.12754,11.652,6.652,4.98,358.44,4.332,64.89,,0.0000084056,7.856,0.18058,1.0014,19.703,5.578,0.05837,3.71,1.4806,0.09167,0.6063,1.1976,18.224,1.5614,0.62004,0.15506
2024-08-04 07:30:00,60387.5,2892.85,523.05,141.2052,0.5478,0.107215,5.989,0.35778,0.000014006,22.622,0.12726,11.589,6.602,4.963,354.26,4.3,64.44,,0.0000083439,7.8,0.17913,0.992,19.559,5.535,0.05806,3.697,1.4726,0.09153,0.6024,1.1888,18.109,1.5467,0.61601,0.15419
2024-08-04 07:45:00,60328.1,2890.91,523.34,140.7284,0.54742,0.106707,5.976,0.35714,0.000013982,22.589,0.12723,11.56,6.597,4.949,353.26,4.274,64.46,,0.000008285,7.772,0.17758,0.9913,19.497,5.517,0.05778,3.688,1.4636,0.0913,0.6011,1.1893,18.041,1.5343,0.61461,0.1538
2024-08-04 08:00:00,60209.6,2883.32,521.78,140.1216,0.54424,0.105964,5.941,0.3556,0.000013915,22.369,0.1273,11.531,6.516,4.938,350.47,4.257,64.25,,0.0000081957,7.739,0.17571,0.9866,19.4,5.503,0.05758,3.673,1.4552,0.09142,0.6012,1.1854,17.968,1.5319,0.61242,0.15312
2024-08-04 08:15:00,60408.4,2896.35,523.69,140.8745,0.54626,0.10671,5.978,0.35721,0.000014006,22.575,0.1274,11.6,6.553,4.969,350.39,4.284,64.5,,0.000008299,7.802,0.17847,0.9931,19.508,5.55,0.0578,3.695,1.4691,0.09145,0.6043,1.1943,18.113,1.5542,0.61727,0.1542
2024-08-04 08:30:00,60552.5,2907.74,525.95,141.9321,0.54979,0.107095,5.975,0.35907,0.000014047,22.636,0.12785,11.617,6.542,4.986,351.95,4.32,64.7,,0.0000083909,7.841,0.17851,0.9972,19.575,5.582,0.05811,3.71,1.4736,0.09198,0.6061,1.1968,18.254,1.571,0.61859,0.15484
2024-08-04 08:45:00,60515.4,2903.42,524.78,142.1469,0.54873,0.106807,5.971,0.35908,0.000014031,22.607,0.1276,11.605,6.547,4.967,351.07,4.311,64.62,,0.0000083918,7.817,0.17805,0.997,19.538,5.564,0.05788,3.709,1.4683,0.09185,0.6045,1.1936,18.246,1.5753,0.61961,0.15464
2024-08-04 09:00:00,60614.5,2911.8,526.59,143.1284,0.5502,0.107238,5.967,0.35985,0.000014057,22.66,0.12784,11.639,6.5472,4.977,352.25,4.3225,64.69,,0.0000084631,7.834,0.17818,0.9982,19.581,5.565,0.05805,3.714,1.4674,0.09214,0.6065,1.1977,18.281,1.5786,0.62135,0.15501
2024-08-04 09:15:00,60607,2907.7,526.5,142.8081,0.54826,0.10705,5.974,0.3581,0.000014028,22.547,0.12798,11.597,6.529,4.971,350.79,4.3065,64.66,,0.0000084768,7.801,0.17772,0.9982,19.568,5.558,0.05812,3.703,1.4661,0.09187,0.6068,1.1934,18.256,1.5681,0.62068,0.15465
2024-08-04 09:30:00,60641.2,2907.63,525.85,142.9383,0.54778,0.107078,5.974,0.35884,0.000014046,22.516,0.1283,11.586,6.521,4.974,349.51,4.3055,64.77,,0.0000084735,7.814,0.17808,0.9959,19.531,5.548,0.05797,3.711,1.4674,0.09177,0.605,1.1911,18.221,1.5715,0.62075,0.15443
2024-08-04 09:45:00,60660.6,2910.64,525.83,143.3495,0.54761,0.107198,5.979,0.35885,0.000014045,22.525,0.1284,11.571,6.526,4.966,349.51,4.2985,64.74,,0.0000084984,7.798,0.17851,0.9951,19.525,5.555,0.05787,3.708,1.4649,0.09154,0.605,1.1917,18.241,1.5757,0.62103,0.154
2024-08-04 10:00:00,60493.8,2903.37,524.8,142.4686,0.54484,0.106625,5.961,0.35711,0.000013959,22.387,0.12822,11.526,6.466,4.943,348.62,4.273,64.57,,0.0000084203,7.763,0.17669,0.9893,19.4,5.517,0.05765,3.686,1.4549,0.0913,0.6018,1.1849,18.109,1.5568,0.61833,0.153
2024-08-04 10:15:00,60640.1,2909.34,525.88,142.7571,0.54605,0.107058,5.976,0.35811,0.000013983,22.426,0.1282,11.573,6.516,4.955,349.55,4.2805,64.77,,0.00000852,7.795,0.17719,0.9932,19.461,5.54,0.05777,3.698,1.4628,0.09136,0.6041,1.19,18.219,1.5718,0.62127,0.1536
2024-08-04 10:30:00,60627.9,2908.5,525.98,142.8545,0.54695,0.107169,5.981,0.35818,0.000014005,22.56,0.12835,11.558,6.504,4.961,349.69,4.2775,64.88,,0.0000085157,7.809,0.17693,0.993,19.477,5.541,0.05778,3.704,1.4623,0.09148,0.6051,1.1891,18.267,1.5751,0.62253,0.15379
2024-08-04 10:45:00,60767.4,2914.06,526.93,143.9203,0.549,0.107603,5.997,0.35912,0.000014036,22.599,0.12828,11.578,6.511,4.969,350.2,4.307,65.04,,0.0000085705,7.844,0.17739,0.9949,19.529,5.564,0.05796,3.715,1.4691,0.09168,0.6065,1.194,18.362,1.5961,0.6243,0.1542
2024-08-04 11:00:00,60769.8,2909.66,526.88,143.47,0.54517,0.107441,6.044,0.35728,0.000014005,22.527,0.12823,11.545,6.512,4.949,350.46,4.3355,64.97,,0.0000085502,7.832,0.1766,0.9904,19.526,5.559,0.05803,3.714,1.4618,0.09161,0.6036,1.1898,18.342,1.5888,0.62321,0.15403
2024-08-04 11:15:00,60916.4,2916.75,527.28,143.8682,0.54621,0.107861,6.063,0.35823,0.000014054,22.55,0.1282,11.592,6.52,4.964,354.22,4.373,65.18,,0.0000085684,7.856,0.17669,0.9966,19.605,5.561,0.05818,3.724,1.4689,0.09172,0.6047,1.1937,18.409,1.6007,0.6271,0.15435
2024-08-04 11:30:00,60834.4,2912.33,525.93,143.5843,0.54497,0.107764,6.051,0.3576,0.000014061,22.5,0.12802,11.567,6.517,4.954,351.43,4.3565,65.04,,0.0000085332,7.836,0.17571,0.9935,19.56,5.558,0.05811,3.701,1.4656,0.09163,0.6029,1.1928,18.358,1.5928,0.62462,0.15387
2024-08-04 11:45:00,60855.7,2912.25,525.42,143.3086,0.54328,0.107646,6.06,0.35761,0.000014054,22.517,0.12781,11.558,6.532,4.902,353.09,4.3785,64.92,,0.0000085291,7.834,0.17643,0.9913,19.549,5.551,0.05799,3.704,1.4621,0.09143,0.6031,1.191,18.381,1.5916,0.62396,0.15392
2024-08-04 12:00:00,60804.4,2909.92,524.86,143.2234,0.5432,0.107377,6.053,0.35741,0.000014036,22.53,0.12802,11.574,6.4723,4.873,350.09,4.3755,64.72,,0.0000085124,7.821,0.17697,0.9898,19.549,5.539,0.05795,3.7,1.4634,0.09144,0.6036,1.1892,18.308,1.5879,0.6219,0.15369
2024-08-04 12:15:00,60845,2913.29,525.25,143.526,0.54367,0.107131,6.071,0.35745,0.000014059,22.514,0.12799,11.553,6.496,4.883,350.87,4.3635,64.81,,0.000008527,7.815,0.1764,0.9919,19.574,5.543,0.05794,3.699,1.4656,0.09142,0.6041,1.1921,18.315,1.5958,0.62154,0.15391
2024-08-04 12:30:00,60933.9,2916.4,526.6,144.1001,0.54607,0.107507,6.083,0.35836,0.000014123,22.469,0.12807,11.564,6.506,4.881,352.62,4.3815,64.93,,0.0000086434,7.843,0.17689,0.9956,19.628,5.551,0.05817,3.704,1.4692,0.09181,0.6058,1.1927,18.394,1.6016,0.62059,0.15447
2024-08-04 12:45:00,61019.5,2921.74,527.15,144.8009,0.54841,0.107986,6.147,0.35964,0.000014191,22.557,0.12827,11.606,6.518,4.901,354.34,4.4105,65.08,,0.0000087192,7.903,0.1781,0.998,19.675,5.575,0.05844,3.713,1.4756,0.09194,0.6086,1.1976,18.531,1.6159,0.62212,0.15523
2024-08-04 13:00:00,60845.1,2910.56,526.17,143.643,0.54578,0.107262,6.16,0.35745,0.000014092,22.51,0.12796,11.534,6.512,4.891,353,4.4,64.79,,0.0000086252,7.827,0.17841,0.9915,19.6,5.545,0.05796,3.684,1.4603,0.0915,0.6051,1.1908,18.4,1.5987,0.61685,0.15395
2024-08-04 13:15:00,60849.5,2913.11,526.35,144.1927,0.54695,0.107382,6.13,0.35885,0.000014137,22.52,0.12815,11.546,6.529,4.895,353.71,4.396,64.91,,0.0000086464,7.829,0.17987,0.9975,19.621,5.562,0.05808,3.696,1.4669,0.09143,0.6079,1.1956,18.508,1.6031,0.61625,0.15391
2024-08-04 13:30:00,60884.1,2916.23,525.88,144.2931,0.54653,0.107429,6.157,0.35792,0.000014129,22.545,0.12799,11.551,6.514,4.894,353.32,4.394,64.93,,0.00000868,7.807,0.17824,0.9969,19.608,5.584,0.05831,3.697,1.466,0.09119,0.6084,1.1982,18.515,1.603,0.61552,0.15369
2024-08-04 13:45:00,60784.6,2908.48,525.2,143.4408,0.5439,0.107194,6.183,0.35726,0.000014097,22.5,0.12792,11.513,6.522,4.889,352.85,4.376,64.9,,0.0000086109,7.777,0.17867,0.9927,19.578,5.57,0.0581,3.681,1.4606,0.09094,0.6062,1.193,18.39,1.5978,0.61217,0.15342
2024-08-04 14:00:00,60455.7,2888.73,520.03,141.6507,0.5372,0.10572,6.12,0.35358,0.000013895,22.216,0.12748,11.399,6.3805,4.844,347.73,4.331,64.25,,0.0000085089,7.683,0.17642,0.976,19.368,5.505,0.05735,3.641,1.442,0.09026,0.6007,1.1799,18.12,1.5735,0.60354,0.15191
2024-08-04 14:15:00,60323.9,2879.59,516.67,140.5209,0.53369,0.105105,6.112,0.35201,0.00001383,22.1,0.12726,11.31,6.4355,4.816,347.23,4.285,63.91,,0.000008418,7.633,0.17545,0.9701,19.231,5.468,0.05695,3.607,1.4231,0.08991,0.597,1.1711,18.028,1.5653,0.59885,0.15079
2024-08-04 14:30:00,59740.8,2863.87,511.31,138.5187,0.529,0.103813,6.056,0.34926,0.000013659,21.937,0.12652,11.196,6.3059,4.764,347.92,4.225,63.44,,0.0000083288,7.539,0.17384,0.955,19.098,5.414,0.05646,3.567,1.4058,0.08915,0.5903,1.1603,17.783,1.5418,0.59333,0.14911
2024-08-04 14:45:00,59549.1,2861.89,508.34,137.7646,0.53029,0.104105,6.049,0.34875,0.000013638,21.868,0.12688,11.207,6.3221,4.778,353.03,4.2125,63.51,,0.000008303,7.561,0.17354,0.9476,19.117,5.409,0.05639,3.548,1.4017,0.08924,0.5912,1.1559,17.683,1.5453,0.59067,0.14904
2024-08-04 15:00:00,59340.7,2848.54,503.04,136.7035,0.525,0.103276,5.979,0.34661,0.000013516,21.719,0.12654,11.098,6.258,4.743,349.63,4.187,62.96,,0.0000081812,7.489,0.17243,0.9374,18.987,5.367,0.05595,3.514,1.3818,0.08863,0.5866,1.1463,17.595,1.5265,0.58557,0.14756
2024-08-04 15:15:00,59284.9,2837,504.23,135.9629,0.52577,0.103495,5.948,0.34665,0.000013531,21.752,0.12654,11.078,6.2454,4.746,351.67,4.162,62.92,,0.0000081676,7.458,0.17248,0.9282,18.976,5.353,0.05583,3.523,1.3787,0.08844,0.5863,1.1407,17.628,1.5263,0.58343,0.14659
2024-08-04 15:30:00,59256.5,2842.63,504.62,136.3365,0.52928,0.103992,5.94,0.34967,0.000013559,21.898,0.12694,11.11,6.251,4.754,353.94,4.1865,63.31,,0.0000081549,7.481,0.17169,0.906,19.066,5.386,0.05604,3.554,1.3775,0.08902,0.5863,1.1415,17.707,1.5248,0.58562,0.14682
2024-08-04 15:45:00,59037.3,2824.27,501.55,135.156,0.52799,0.103302,5.911,0.34719,0.000013433,21.592,0.12668,11.017,6.212,4.712,350.24,4.1375,63.06,,0.0000079723,7.387,0.17128,0.8988,18.939,5.337,0.05561,3.544,1.3523,0.08893,0.5833,1.1278,17.474,1.5028,0.58104,0.14601
2024-08-04 16:00:00,59224.9,2832.96,503.45,136,0.53208,0.103148,5.948,0.3483,0.000013502,21.619,0.12688,11.048,6.2489,4.733,350.52,4.161,63.29,,0.0000080812,7.394,0.17301,0.899,19.036,5.346,0.05576,3.538,1.3585,0.08881,0.5837,1.1216,17.447,1.464,0.58466,0.14549
2024-08-04 16:15:00,58900,2823.52,502.16,134.8271,0.52968,0.102438,5.928,0.34609,0.000013397,21.475,0.12678,10.975,6.2481,4.7,346.88,4.122,62.85,,0.0000079386,7.283,0.17192,0.8904,18.882,5.3,0.05543,3.503,1.3396,0.08857,0.5789,1.1127,17.352,1.447,0.58143,0.14415
2024-08-04 16:30:00,58967.1,2831.14,502.77,135.0499,0.52901,0.10264,5.885,0.34651,0.000013401,21.464,0.12698,10.954,6.212,4.691,346.87,4.121,63.15,,0.0000079623,7.328,0.17137,0.9009,18.997,5.293,0.05559,3.505,1.3438,0.08861,0.5819,1.1121,17.324,1.4322,0.58383,0.14466
2024-08-04 16:45:00,58629.3,2809.57,500.07,133.0556,0.52267,0.101556,5.898,0.34291,0.000013148,21.247,0.12678,10.867,6.1591,4.648,344.71,4.0795,62.62,,0.0000078027,7.207,0.16949,0.8867,18.812,5.234,0.05491,3.464,1.3249,0.08816,0.5757,1.0985,17.096,1.3913,0.57702,0.1431
2024-08-04 17:00:00,58296,2746.45,492.76,132.7941,0.52126,0.100487,5.834,0.34048,0.000013143,21.062,0.12626,10.765,6.0831,4.612,342.1,4.038,61.87,,0.0000078068,7.182,0.16831,0.883,18.664,5.191,0.05472,3.437,1.3189,0.08754,0.5673,1.0957,16.996,1.384,0.57031,0.14201
2024-08-04 17:15:00,58168.5,2736.58,496.22,133.6724,0.52404,0.101351,5.865,0.3411,0.000013208,21.057,0.12635,10.76,6.125,4.628,341.95,4.062,61.89,,0.0000078808,7.24,0.16825,0.8938,18.739,5.239,0.05469,3.455,1.3247,0.08776,0.5695,1.1055,17.114,1.3798,0.57682,0.14296
2024-08-04 17:30:00,57326.1,2648.78,487.51,131.8608,0.51454,0.099425,5.78,0.33397,0.000012988,20.628,0.12573,10.509,6.0011,4.542,333.93,3.994,60.57,,0.0000077092,7.102,0.16536,0.8772,18.339,5.117,0.05365,3.387,1.2976,0.08642,0.5549,1.0793,16.759,1.3655,0.56341,0.13958
2024-08-04 17:45:00,57829.7,2698.33,495.26,134.8334,0.52402,0.101054,5.836,0.33901,0.000013215,20.906,0.12618,10.699,6.101,4.61,336.8,4.068,61.46,,0.0000079914,7.262,0.16815,0.8961,18.712,5.187,0.05433,3.446,1.3383,0.08777,0.5641,1.1043,17.144,1.3909,0.57648,0.14179
2024-08-04 18:00:00,58169.5,2691.75,494.32,136.7818,0.521,0.100513,5.846,0.33554,0.00001317,20.829,0.12593,10.627,6.053,4.574,332,4.0355,61.18,,0.0000080608,7.237,0.17017,0.8937,18.538,5.156,0.05396,3.402,1.3379,0.08682,0.5581,1.096,17.009,1.4051,0.57393,0.14115
2024-08-04 18:15:00,58325.2,2695,497.24,137.2744,0.52266,0.10138,5.938,0.33923,0.000013263,21.071,0.12638,10.705,6.082,4.61,336.25,4.077,61.87,,0.0000081044,7.243,0.17051,0.8995,18.686,5.228,0.05454,3.439,1.36,0.08702,0.5615,1.1063,17.288,1.4342,0.5802,0.14237
2024-08-04 18:30:00,58423.9,2701.72,499.76,138.5948,0.52541,0.102106,5.979,0.34193,0.000013306,21.246,0.12655,10.78,6.12,4.645,335.86,4.0995,62.47,,0.0000081153,7.352,0.16916,0.9145,18.791,5.269,0.05487,3.462,1.3679,0.08773,0.566,1.1128,17.471,1.449,0.58231,0.1431
2024-08-04 18:45:00,58719,2727.95,503.63,138.9275,0.52933,0.103193,6.073,0.34509,0.000013426,21.445,0.1265,10.873,6.18,4.686,341.63,4.145,62.74,,0.0000081966,7.386,0.17013,0.9284,18.984,5.314,0.05497,3.487,1.3698,0.08808,0.5718,1.1205,17.676,1.4707,0.58628,0.14452
2024-08-04 19:00:00,58901.6,2730.75,505.48,140.8799,0.5303,0.103893,6.119,0.34781,0.000013532,21.615,0.12669,10.917,6.193,4.721,343.56,4.185,62.89,,0.0000083293,7.438,0.17044,0.9357,19.005,5.353,0.0552,3.509,1.3815,0.08825,0.5745,1.1307,17.882,1.4989,0.59142,0.14583
2024-08-04 19:15:00,59419.9,2758.17,509.48,142.3335,0.53615,0.105266,6.166,0.35111,0.000013705,21.961,0.12701,11.087,6.2939,4.774,347.8,4.2455,63.63,,0.0000084309,7.528,0.17436,0.9545,19.204,5.422,0.0561,3.555,1.3977,0.0889,0.5845,1.1489,18.177,1.5257,0.60073,0.14788
2024-08-04 19:30:00,59230.5,2750.75,508.66,142.0455,0.53567,0.105091,6.114,0.35042,0.000013688,21.908,0.12698,11.069,6.283,4.76,345.66,4.2215,63.49,,0.00000843,7.53,0.17361,0.9613,19.214,5.443,0.05616,3.558,1.403,0.08889,0.585,1.1444,18.216,1.5067,0.60456,0.14758
2024-08-04 19:45:00,59213.7,2755.65,507.75,141.8982,0.53534,0.104818,6.088,0.35067,0.000013636,21.803,0.12684,11.062,6.283,4.76,345.36,4.2165,63.41,,0.0000083885,7.551,0.17389,0.9593,19.226,5.431,0.05588,3.538,1.398,0.08889,0.5852,1.1427,18.21,1.5002,0.60143,0.14764
2024-08-04 20:00:00,59452.8,2764.74,510.5,143.3298,0.53842,0.105824,6.109,0.35302,0.000013737,22.055,0.12686,11.174,6.325,4.812,348.7,4.266,63.92,,0.0000084882,7.597,0.17506,0.9669,19.415,5.471,0.05631,3.568,1.4167,0.08918,0.591,1.1475,18.384,1.5227,0.60648,0.14905
2024-08-04 20:15:00,59172.5,2751.37,507.87,142.0981,0.534,0.105388,6.09,0.35202,0.000013687,21.865,0.12666,11.091,6.292,4.798,346.74,4.226,63.78,,0.00000844,7.576,0.17357,0.9621,19.287,5.446,0.05609,3.564,1.4045,0.08908,0.5872,1.1346,18.252,1.4974,0.59867,0.14791
2024-08-04 20:30:00,58829.9,2736.77,504.27,141.0721,0.52969,0.10424,6.054,0.34805,0.000013531,21.635,0.12632,10.998,6.2282,4.744,343.03,4.1735,63.09,,0.000008282,7.472,0.17106,0.9503,19.105,5.406,0.0554,3.526,1.3896,0.08845,0.5817,1.1203,17.97,1.4696,0.59272,0.14603
2024-08-04 20:45:00,59114.9,2750.52,507.19,142.6039,0.53358,0.10497,6.073,0.34861,0.000013623,21.762,0.12636,11.056,6.276,4.781,345.06,4.1965,63.4,,0.0000083689,7.549,0.17242,0.9576,19.219,5.426,0.05594,3.558,1.3958,0.08873,0.5853,1.1315,18.184,1.4947,0.5929,0.14711
2024-08-04 21:00:00,58889.4,2745.31,505.9,141.818,0.5317,0.105122,6.078,0.34913,0.000013607,21.755,0.12637,11.035,6.283,4.784,343.63,4.203,63.25,,0.0000083397,7.527,0.1722,0.9536,19.229,5.44,0.05601,3.571,1.4,0.08889,0.585,1.1332,18.15,1.4849,0.5923,0.14679
2024-08-04 21:15:00,58550.1,2734.04,502.67,140.2687,0.53017,0.104566,6.05,0.34596,0.000013497,21.594,0.12621,10.937,6.252,4.76,342.25,4.1795,62.92,,0.0000082597,7.484,0.17275,0.9465,19.09,5.404,0.05568,3.545,1.3853,0.08834,0.5808,1.1232,18.017,1.4796,0.58939,0.14581
2024-08-04 21:30:00,58657,2735.11,503.46,140.6687,0.52828,0.104676,6.055,0.34702,0.000013505,21.688,0.1262,10.945,6.255,4.768,342.89,4.1805,63.01,,0.0000082796,7.498,0.17313,0.9483,19.122,5.415,0.05577,3.548,1.3937,0.08831,0.5801,1.1307,18.075,1.4887,0.59,0.14618
2024-08-04 21:45:00,58424,2728.38,501.99,140.1694,0.52783,0.104622,6.042,0.3467,0.000013476,21.631,0.12641,10.941,6.253,4.75,341.32,4.171,62.92,,0.0000082587,7.467,0.17221,0.9427,19.137,5.415,0.05557,3.542,1.3887,0.08818,0.5784,1.1243,18.041,1.4773,0.58807,0.1458
2024-08-04 22:00:00,58960.9,2739.45,504.31,142.0317,0.53093,0.105537,6.09,0.35049,0.000013563,21.769,0.12647,10.999,6.271,4.776,342.69,4.217,63.41,,0.0000083397,7.509,0.17412,0.9494,19.274,5.426,0.05616,3.573,1.3895,0.0886,0.58,1.1329,18.125,1.4853,0.59162,0.14673
2024-08-04 22:15:00,58810.2,2731.77,503.82,141.548,0.53169,0.105523,6.094,0.35001,0.000013589,21.742,0.12647,11.01,6.266,4.782,342.29,4.2235,63.49,,0.0000083384,7.523,0.17442,0.9484,19.253,5.445,0.05632,3.587,1.3952,0.0889,0.5803,1.1352,18.151,1.4888,0.5914,0.1467
2024-08-04 22:30:00,58949.1,2738.69,505.16,141.1036,0.5299,0.10539,6.075,0.34877,0.000013556,21.646,0.12629,10.966,6.255,4.76,340.73,4.2015,63.31,,0.0000082675,7.481,0.17414,0.9456,19.179,5.42,0.05602,3.577,1.3923,0.08885,0.5783,1.1266,18.029,1.477,0.58737,0.14617
2024-08-04 22:45:00,58670,2720.18,503.5,140.5467,0.52813,0.105296,6.061,0.34902,0.000013502,21.566,0.12649,10.929,6.246,4.756,340.25,4.177,63.29,,0.0000082417,7.473,0.17358,0.9384,19.152,5.404,0.056,3.571,1.3845,0.08884,0.5755,1.124,17.962,1.4756,0.58582,0.14593
2024-08-04 23:00:00,58416.7,2702.89,500.34,138.9999,0.52482,0.10423,6.035,0.34581,0.000013361,21.361,0.1263,10.828,6.199,4.719,332.36,4.1295,62.77,,0.0000081399,7.384,0.17229,0.9251,18.987,5.349,0.05547,3.54,1.3698,0.08829,0.5698,1.1125,17.784,1.4511,0.5796,0.144
2024-08-04 23:15:00,58556.9,2711.07,500.18,139.3979,0.52572,0.104578,6.043,0.34634,0.000013424,21.41,0.12623,10.924,6.196,4.722,333.28,4.1345,62.9,,0.000008182,7.41,0.17114,0.9289,19.021,5.355,0.05547,3.543,1.3716,0.08838,0.5699,1.1107,17.776,1.4567,0.58039,0.14445
2024-08-04 23:30:00,58369.5,2702.92,498.81,138.35,0.5257,0.104233,6.022,0.34526,0.000013379,21.296,0.12624,10.916,6.184,4.705,332.59,4.145,62.6,,0.0000081333,7.347,0.16929,0.9271,18.98,5.336,0.05531,3.539,1.3666,0.08828,0.5685,1.1036,17.737,1.4465,0.57763,0.14394
2024-08-04 23:45:00,58122.4,2686.94,496.65,138.0499,0.52235,0.103735,6.012,0.34387,0.000013325,21.242,0.1262,10.87,6.147,4.681,332.02,4.124,62.42,,0.0000080913,7.324,0.168,0.9244,18.897,5.334,0.05513,3.528,1.3604,0.08808,0.5637,1.0994,17.625,1.4366,0.57622,0.14364
2024-08-05 00:00:00,57434.8,2649.51,491.44,136.2644,0.51585,0.102541,5.971,0.34047,0.000013151,21.028,0.12614,10.786,6.053,4.649,328.95,4.0935,61.8,,0.0000080145,7.273,0.16535,0.912,18.679,5.301,0.0549,3.499,1.337,0.08749,0.5517,1.0885,17.505,1.4264,0.57094,0.14178
2024-08-05 00:15:00,57377.4,2649.97,489.2,136.6755,0.51577,0.102166,5.999,0.34133,0.000013182,21.113,0.12602,10.786,6.053,4.677,331.52,4.1355,61.83,,0.0000081005,7.343,0.16526,0.9209,18.722,5.344,0.05529,3.529,1.3499,0.08749,0.5557,1.0986,17.628,1.4397,0.57463,0.14296
