time,BTCUSDT,ETHUSDT,XRPUSDT,EOSUSDT,BCHUSDT,LTCUSDT,ADAUSDT,ETCUSDT,LINKUSDT,DOGEUSDT,SOLUSDT,MATICUSDT,BNBUSDT,UNIUSDT,ICPUSDT,AAVEUSDT,XLMUSDT,ATOMUSDT,XTZUSDT,SUSHIUSDT,AXSUSDT,THETAUSDT,AVAXUSDT,SHIBUSDT,MANAUSDT,GALAUSDT,SANDUSDT,DYDXUSDT,CRVUSDT
2024-03-05 05:15:00,66927.1,3710.58,0.64269,1.0994,447.81,89.49,0.76929,38.016,20.681,0.183537,130.6734,1.133,423.48,12.8986,15.505,116.772,0.1467,12.584,1.412,1.7448,10.5059,2.9757,42.826,0.000039145,0.6777,0.04562,0.6916,3.839,0.7493
2024-03-05 05:30:00,66531.6,3732.3,0.63887,1.0871,445.26,89.74,0.76259,37.98,20.978,0.178916,132.0401,1.1241,422.5,13.0381,15.622,116.345,0.14591,12.55,1.413,1.7431,10.432,3.0063,42.63,0.000037296,0.6727,0.04548,0.6824,3.849,0.7383
2024-03-05 05:45:00,67039.4,3722.13,0.64419,1.0977,451.1,90.71,0.77223,38.279,20.998,0.182406,132.8449,1.14,423.78,13.2,16.022,117.252,0.14775,12.701,1.432,1.7518,10.5274,3.1064,43.224,0.0000389,0.6805,0.04651,0.6907,3.863,0.7493
2024-03-05 06:00:00,67053.8,3716.2,0.6424,1.0995,449.68,90.03,0.76578,37.981,20.845,0.179649,131.8501,1.1328,423.3,13.022,15.99,116.211,0.14732,12.74,1.426,1.7475,10.5297,3.052,42.945,0.000037815,0.6808,0.04659,0.691,3.787,0.7542
2024-03-05 06:15:00,67396.1,3723.01,0.64552,1.1054,452.52,89.86,0.77244,38.39,20.856,0.185439,132.0261,1.1367,423.99,12.9791,15.851,117.034,0.14789,12.741,1.437,1.7616,10.6556,3.1847,43.197,0.000039697,0.6844,0.04694,0.6971,3.775,0.7559
2024-03-05 06:30:00,67352.9,3718.87,0.64595,1.1069,453.16,89.88,0.76934,38.227,20.833,0.185233,131.7707,1.1313,423.55,13.033,15.577,116.693,0.14773,12.62,1.431,1.7557,10.6111,3.1088,43.087,0.000040608,0.6835,0.04633,0.6955,3.775,0.7563
2024-03-05 06:45:00,67356.1,3716.07,0.64687,1.1087,453.04,90.08,0.772,38.193,20.874,0.184865,132.0425,1.1367,421.76,13.1001,15.865,117.232,0.14883,12.68,1.449,1.7747,10.7365,3.2096,43.381,0.000040315,0.6927,0.04673,0.7032,3.817,0.7646
2024-03-05 07:00:00,67250.2,3722.56,0.6451,1.1012,451.49,89.82,0.76913,38.348,20.758,0.183923,130.9892,1.134,421.01,13.115,15.87,117.19,0.14867,12.61,1.452,1.7564,10.6538,3.1952,43.286,0.000040428,0.6903,0.04632,0.7025,3.804,0.7558
2024-03-05 07:15:00,66920.2,3701.9,0.64371,1.0991,448.69,89.65,0.76566,37.964,20.589,0.181209,130.7057,1.1291,420.03,13.065,15.965,116.576,0.14896,12.569,1.452,1.7562,10.5415,3.3019,42.909,0.000038919,0.6812,0.04584,0.6925,3.788,0.7609
2024-03-05 07:30:00,66569.1,3688.61,0.64268,1.0928,447.01,89.81,0.7606,37.55,20.477,0.180961,129.85,1.1205,419.1,13.2119,15.957,116.391,0.14921,12.518,1.45,1.7476,10.488,3.2364,42.681,0.000038967,0.6749,0.04545,0.6892,3.834,0.7658
2024-03-05 07:45:00,66217.2,3676.7,0.64075,1.0932,441.38,88.97,0.75543,37.183,20.435,0.178354,129.5616,1.117,418.55,12.9908,16.053,115.203,0.1479,12.65,1.447,1.7402,10.481,3.1584,42.523,0.000038074,0.673,0.04534,0.6908,3.817,0.7687
2024-03-05 08:00:00,66503.2,3685.91,0.64064,1.0972,438.34,89.08,0.7567,37.412,20.483,0.179725,130.4135,1.1196,419.31,12.867,16.464,115.231,0.14755,12.705,1.464,1.7406,10.5566,3.1959,42.634,0.000038481,0.6756,0.04546,0.6915,3.789,0.7706
2024-03-05 08:15:00,66605.7,3689.84,0.64005,1.0956,439.55,89.29,0.75948,37.27,20.545,0.180119,129.9654,1.1197,418.26,12.8681,16.55,115.411,0.14735,12.736,1.478,1.7447,10.608,3.1217,42.745,0.000038707,0.6731,0.04539,0.6894,3.828,0.7821
2024-03-05 08:30:00,66755.9,3699.47,0.64219,1.0961,440.74,89.72,0.76311,37.52,20.493,0.180854,130.2643,1.1228,419.15,13.0578,16.451,116.503,0.15019,12.811,1.467,1.7631,10.6363,3.0886,43.247,0.000039223,0.6747,0.04536,0.6917,3.857,0.7777
2024-03-05 08:45:00,66942.7,3696.83,0.64282,1.1004,443.72,90.22,0.76477,37.497,20.554,0.180748,130.4238,1.1253,419.17,13.1541,16.189,117.19,0.15094,12.765,1.466,1.7683,10.8557,3.1206,43.329,0.000038952,0.6819,0.04556,0.699,3.871,0.7789
2024-03-05 09:00:00,66726.6,3694.69,0.64543,1.1043,442.04,90.47,0.76561,37.431,20.597,0.18198,130.5916,1.1284,418.56,13.184,16.368,117.222,0.15266,12.819,1.476,1.7862,10.785,3.1123,43.185,0.000039682,0.6829,0.04584,0.7025,3.902,0.7886
2024-03-05 09:15:00,66819.5,3701.31,0.64699,1.1127,446.81,90.45,0.77458,37.759,20.703,0.183625,130.9108,1.1339,419.73,13.261,16.438,118.056,0.15192,12.811,1.486,1.8165,10.868,3.1105,43.363,0.000040129,0.6899,0.04601,0.7142,3.957,0.7984
2024-03-05 09:30:00,66468.2,3690.7,0.6421,1.1068,444.77,90.05,0.77,37.308,20.623,0.180111,130.32,1.1276,418.67,13.34,16.484,117.403,0.15001,12.718,1.478,1.8102,10.9105,3.1303,43.202,0.000039379,0.6936,0.04592,0.7124,3.965,0.791
2024-03-05 09:45:00,66499.2,3693.59,0.64255,1.1131,446.24,90.04,0.77798,37.367,20.682,0.179006,130.37,1.1278,418.21,13.4069,16.614,118.192,0.1502,12.746,1.494,1.8178,11.0907,3.1192,43.348,0.000039399,0.713,0.04655,0.74,3.967,0.7825
2024-03-05 10:00:00,66795.9,3696.75,0.64471,1.1162,446.29,89.95,0.77842,37.314,20.811,0.184816,130.7695,1.1364,418.56,13.3437,16.427,118.862,0.1501,12.74,1.497,1.803,11.018,3.0779,43.185,0.000040088,0.7,0.04653,0.7298,3.955,0.7848
2024-03-05 10:15:00,66999.9,3717.68,0.64711,1.1182,448.13,90.28,0.77867,37.74,20.862,0.186787,131.5048,1.1426,420.06,13.44,16.174,118.835,0.15003,12.77,1.493,1.807,10.9472,3.0952,43.336,0.000041414,0.6948,0.04628,0.7258,3.957,0.7824
2024-03-05 10:30:00,67117,3725.15,0.64537,1.1134,447.38,90.11,0.77558,37.802,20.784,0.184806,131.7875,1.1367,420.48,13.3962,16.539,118.053,0.1493,12.732,1.482,1.8059,10.859,3.1085,43.035,0.000040905,0.6922,0.04613,0.7177,3.96,0.7737
2024-03-05 10:45:00,66877.3,3715.82,0.64601,1.1182,448.57,90.06,0.77589,37.98,20.784,0.184207,131.76,1.1412,420.62,13.3181,16.793,117.963,0.14997,12.799,1.498,1.813,10.8787,3.1016,43.083,0.000040898,0.6951,0.04616,0.7227,3.979,0.7667
2024-03-05 11:00:00,66785.9,3725.91,0.64611,1.1204,448.36,89.99,0.77391,38.166,20.836,0.183416,132.3306,1.1405,419.83,13.2641,16.536,117.647,0.14995,12.849,1.489,1.8279,10.865,3.0735,42.966,0.000040368,0.6956,0.04594,0.7258,4.02,0.7723
2024-03-05 11:15:00,66913.5,3746.1,0.64685,1.1268,446.95,90.13,0.77492,38.64,20.881,0.184769,132.1189,1.1454,419.99,13.2815,16.51,117.793,0.15065,12.831,1.479,1.8424,10.906,3.0449,43.056,0.000040854,0.6951,0.04599,0.7226,4.017,0.7699
2024-03-05 11:30:00,66582.8,3731.64,0.64917,1.1209,444.71,89.73,0.77123,38.519,20.728,0.180895,131.0388,1.1389,418.37,13.1889,16.415,117.272,0.15106,12.702,1.468,1.8171,10.8361,3.0325,42.764,0.000039733,0.6892,0.04541,0.7168,4.045,0.7625
2024-03-05 11:45:00,66731.5,3736.84,0.65032,1.1177,444.83,89.76,0.77,38.389,20.75,0.181276,130.9463,1.1376,418.7,13.1,16.652,117.284,0.15053,12.709,1.468,1.8238,10.8521,3.008,42.795,0.000040386,0.6886,0.04529,0.717,4.024,0.7632
2024-03-05 12:00:00,67101.6,3761.66,0.65261,1.1215,445.49,90.04,0.77565,38.771,20.803,0.183434,132.0917,1.1461,420.3,13.3045,16.366,117.899,0.15052,12.771,1.469,1.8262,10.9481,3.0225,43.074,0.00004081,0.6914,0.0455,0.7178,3.986,0.7609
2024-03-05 12:15:00,66997.2,3773.89,0.65024,1.1134,444.75,89.67,0.77439,39.009,20.795,0.182513,131.9408,1.1461,420.54,13.3435,16.043,117.471,0.14994,12.74,1.456,1.8278,10.9719,2.9911,43.033,0.000040748,0.694,0.04546,0.7216,4.013,0.7656
2024-03-05 12:30:00,67175.8,3758.37,0.6499,1.1163,451.47,89.52,0.77572,38.722,20.753,0.185143,131.9524,1.1471,419.89,13.1788,16.013,117.282,0.15057,12.702,1.457,1.8232,10.9752,2.9645,42.979,0.000042557,0.6954,0.04553,0.7245,3.997,0.7636
2024-03-05 12:45:00,67381.9,3761.86,0.65119,1.1231,450.38,89.62,0.77728,38.98,20.685,0.186507,132.4363,1.1483,420.62,13.168,16.056,117.27,0.14972,12.741,1.45,1.8238,10.9177,2.9647,42.985,0.000042237,0.694,0.0455,0.7241,3.972,0.7646
2024-03-05 13:00:00,67904.7,3767.49,0.65395,1.1233,453.74,89.61,0.78114,39.17,20.695,0.189166,132.6015,1.1454,420.91,13.1059,15.954,118.013,0.14999,12.753,1.455,1.8503,10.9069,2.9944,43.033,0.000043714,0.6915,0.04542,0.7217,3.954,0.7597
2024-03-05 13:15:00,67732.6,3763.07,0.65256,1.1233,451.61,90.08,0.77772,38.645,20.705,0.188182,132.3177,1.1417,421.85,13.0546,15.892,118.373,0.14965,12.751,1.461,1.8426,10.8042,3.0218,43.016,0.000043126,0.6888,0.04524,0.7108,3.938,0.7486
2024-03-05 13:30:00,67885.7,3772.79,0.6531,1.1192,452.26,90.97,0.77743,38.679,20.638,0.1878,132.7454,1.1403,420.54,13.0634,15.909,117.999,0.14935,12.735,1.457,1.8187,10.7511,3.0385,43.061,0.000043588,0.6862,0.0451,0.7107,3.931,0.7453
2024-03-05 13:45:00,67834.5,3781.26,0.65131,1.121,451.35,90.53,0.77753,38.702,20.585,0.189529,132.8499,1.1373,420.36,13.2117,16.058,117.621,0.1487,12.747,1.456,1.8106,10.7482,3.0437,43.002,0.00004283,0.6829,0.04509,0.7058,3.932,0.7417
2024-03-05 14:00:00,67556.1,3778.46,0.64584,1.1086,444.16,90.45,0.76993,38.207,20.48,0.18403,132.5167,1.1277,418.39,13.176,15.724,116.801,0.14765,12.595,1.446,1.786,10.6102,3.0218,42.58,0.000040871,0.6758,0.04445,0.7007,3.91,0.7394
2024-03-05 14:15:00,67632.3,3767.42,0.64477,1.1085,442.1,89.88,0.76629,38.223,20.389,0.184427,132.3226,1.1227,418.11,13.248,15.619,116.291,0.14693,12.556,1.443,1.7885,10.5639,2.9996,42.389,0.000039783,0.6761,0.04432,0.7008,3.888,0.7454
2024-03-05 14:30:00,68455.8,3787.61,0.65119,1.1244,447.42,90.54,0.77861,38.492,20.55,0.189519,136.127,1.1309,419.69,13.1808,15.603,117.131,0.14803,12.641,1.457,1.7731,10.637,2.9779,43.18,0.000041974,0.6805,0.04452,0.7074,3.867,0.7404
2024-03-05 14:45:00,68780.6,3807.42,0.64875,1.1184,446.66,90.02,0.77724,38.59,20.51,0.187912,137.1817,1.1296,418.5,13.072,15.401,116.92,0.14806,12.582,1.453,1.7662,10.624,3.0154,43.172,0.000040678,0.6819,0.0445,0.705,3.846,0.7349
2024-03-05 15:00:00,68397.9,3816.42,0.64902,1.1175,445.77,89.79,0.77349,38.613,20.571,0.185516,139.2396,1.1313,418.16,13.1592,15.553,117.092,0.14761,12.625,1.458,1.781,10.8155,3.026,43.5,0.000040281,0.6871,0.04447,0.7179,3.906,0.7396
2024-03-05 15:15:00,67237.6,3784.52,0.63855,1.0925,435.5,88.94,0.76148,37.474,20.458,0.177276,137.2834,1.1137,414.93,13.2701,15.066,115.394,0.14501,12.518,1.434,1.7694,10.6349,2.9754,42.43,0.000036596,0.6763,0.04384,0.704,3.884,0.7307
2024-03-05 15:30:00,66913.5,3797.89,0.63596,1.095,434.9,88.79,0.75713,37.348,20.537,0.1735,141,1.117,415.74,13.2759,15.108,115.281,0.14348,12.578,1.433,1.7804,10.677,2.9793,44.564,0.000035886,0.6765,0.04381,0.7065,3.924,0.7352
2024-03-05 15:45:00,66826.8,3785.24,0.6389,1.1083,434.53,88.48,0.75597,37.274,20.503,0.17301,139.2807,1.1157,416.33,13.386,15.08,115.723,0.14379,12.727,1.441,1.8043,10.6995,2.996,44.212,0.0000333,0.6836,0.04394,0.7133,3.927,0.7371
2024-03-05 16:00:00,65447.9,3704.55,0.62078,1.0664,420.27,86.22,0.73079,36.222,19.974,0.165108,133.8572,1.0834,408.74,12.991,14.539,111.824,0.13981,12.266,1.395,1.7245,10.31,2.9028,41.715,0.000032005,0.6596,0.0424,0.6852,3.751,0.7178
2024-03-05 16:15:00,65901.3,3730.75,0.62926,1.0915,425.98,87.63,0.74279,36.74,20.267,0.168748,135.8906,1.1063,412.68,13.043,14.96,113.912,0.14155,12.57,1.422,1.7965,10.539,2.9621,42.68,0.000034975,0.6728,0.04317,0.7023,3.822,0.7354
2024-03-05 16:30:00,65175.2,3696.23,0.62211,1.0825,421.79,86.41,0.73137,36.201,19.991,0.163102,131.5848,1.0869,407.9,13.0059,15.049,112.416,0.13993,12.606,1.409,1.7521,10.449,2.9558,42.063,0.000033496,0.6663,0.04264,0.6936,3.752,0.7326
2024-03-05 16:45:00,65583.2,3693.68,0.62776,1.0959,424.27,86.72,0.73635,36.485,20.124,0.166632,133.2808,1.0882,408.42,13.1318,15.192,112.734,0.14044,12.538,1.419,1.7916,10.5312,2.9848,42.453,0.000034103,0.671,0.04304,0.7068,3.788,0.7395
2024-03-05 17:00:00,64280.4,3631.94,0.61774,1.1179,417.54,85.26,0.71899,35.613,19.762,0.157689,130.2208,1.0703,403.99,12.9697,14.95,110.605,0.13835,12.306,1.389,1.7728,10.3235,2.9214,41.531,0.000030675,0.6513,0.04213,0.6862,3.69,0.7247
2024-03-05 17:15:00,64490.1,3647.95,0.6177,1.1061,417.67,85.34,0.72051,35.647,19.784,0.160255,130.9412,1.0715,403.79,13.4796,15.357,111.136,0.1388,12.428,1.389,1.8351,10.308,2.8847,41.667,0.000029388,0.6522,0.04214,0.6851,3.795,0.7373
2024-03-05 17:30:00,65055.9,3655.23,0.61961,1.099,419.8,86.01,0.72627,35.862,19.871,0.16138,134.0496,1.0812,405.14,13.2857,15.323,111.365,0.13921,12.538,1.392,1.8127,10.4024,2.8809,42.041,0.000030785,0.6542,0.04257,0.6902,3.843,0.7358
2024-03-05 17:45:00,65637.5,3691.74,0.6264,1.1124,426.87,86.87,0.73695,36.203,20.168,0.165153,135.2791,1.0976,407.98,13.717,15.464,112.874,0.14084,12.848,1.41,1.8528,10.6188,2.9515,42.648,0.000033293,0.6681,0.04322,0.7073,3.869,0.7426
2024-03-05 18:00:00,65204.6,3670.6,0.62356,1.1116,423.89,86.35,0.73189,36.01,20.123,0.163941,134.6368,1.0931,407.48,13.845,15.381,112.634,0.1412,12.762,1.412,1.8469,10.57,2.9443,42.44,0.000032558,0.6725,0.04298,0.7041,3.881,0.7431
2024-03-05 18:15:00,64653.9,3652.75,0.61927,1.1049,421.57,85.81,0.72802,35.817,19.992,0.162552,132.8822,1.0857,405.72,13.575,15.226,112.034,0.1404,12.701,1.401,1.8117,10.624,2.9503,41.851,0.000032443,0.6725,0.04289,0.7026,3.835,0.7359
2024-03-05 18:30:00,64580.1,3646.71,0.62161,1.116,422.25,86,0.72922,35.864,20.05,0.162356,133.8976,1.0885,406.54,13.6191,15.187,112.524,0.1411,12.858,1.409,1.8167,10.717,2.9387,41.998,0.000032729,0.6835,0.04301,0.7108,3.85,0.7361
2024-03-05 18:45:00,64054.1,3614.61,0.616,1.1059,419.15,85.13,0.72173,35.492,19.848,0.157879,131.2379,1.0778,403.99,13.4166,15.144,111.094,0.13955,12.789,1.388,1.8009,10.478,2.8842,41.506,0.000031853,0.6657,0.04251,0.6944,3.799,0.7237
2024-03-05 19:00:00,63442.6,3592.1,0.61074,1.086,415.38,84.35,0.71423,35.091,19.681,0.154483,132.5059,1.0698,401.39,13.229,14.845,110.102,0.13841,12.58,1.373,1.7709,10.281,2.837,41.272,0.000030377,0.6548,0.042,0.6819,3.781,0.7098
2024-03-05 19:15:00,63291.6,3579.09,0.60999,1.0812,413.65,84.16,0.71085,35.06,19.63,0.157085,131.1445,1.0645,400.49,13.0408,14.716,109.247,0.13804,12.458,1.361,1.7705,10.227,2.8167,40.955,0.000031028,0.6495,0.04188,0.6775,3.745,0.7009
2024-03-05 19:30:00,62391.3,3500.75,0.59786,1.0534,407.78,82.38,0.69344,34.25,19.159,0.152847,128.0224,1.0404,393.86,12.7813,14.375,106.726,0.1353,12.115,1.333,1.7276,9.847,2.7731,40.281,0.000029717,0.6268,0.04073,0.6516,3.634,0.679
2024-03-05 19:45:00,61469.2,3375.83,0.56857,0.9851,373.84,77.39,0.63412,32.142,17.713,0.137186,119.414,0.9876,376.39,12.011,12.68,98.648,0.12746,11.416,1.25,1.5684,9.2654,2.5698,37.554,0.000027883,0.5861,0.03675,0.6007,3.33,0.6288
2024-03-05 20:00:00,63108.3,3459.32,0.57817,1.004,378.2,79.22,0.66,32.868,18.333,0.143626,122.4773,1.0088,384.68,12.2988,13.536,101.75,0.13059,11.727,1.28,1.6169,9.464,2.6633,38.162,0.000029309,0.6006,0.03816,0.6187,3.488,0.6582
2024-03-05 20:15:00,62769.6,3425.03,0.57567,0.9955,381.94,79.25,0.65742,32.461,18.218,0.137885,122.0354,1.0007,383.38,12.172,13.182,100.477,0.12864,11.617,1.275,1.6055,9.427,2.6096,38.022,0.000028713,0.5948,0.03821,0.6149,3.478,0.6574
2024-03-05 20:30:00,62105,3383.94,0.5678,0.9861,377.82,78.12,0.64442,31.843,17.985,0.134762,119.56,0.9834,379.72,11.94,13.075,99.247,0.12715,11.416,1.25,1.5727,9.308,2.5319,37.524,0.000027611,0.5821,0.03726,0.6043,3.398,0.6442
2024-03-05 20:45:00,61929.6,3387.85,0.56987,0.9914,379.03,77.94,0.65619,31.878,17.959,0.136771,118.4098,0.9839,379.31,11.975,13.287,99.275,0.12699,11.4,1.25,1.572,9.305,2.5128,37.548,0.000028568,0.5831,0.03728,0.6043,3.468,0.6389
2024-03-05 21:00:00,63042.3,3459.15,0.58177,1.0234,389.25,79.79,0.66739,32.752,18.438,0.143586,122.2342,1.0078,386.96,12.496,13.685,101.88,0.13014,11.751,1.289,1.6353,9.514,2.6343,38.452,0.00003167,0.601,0.03863,0.6231,3.544,0.6591
2024-03-05 21:15:00,63988,3531.28,0.58885,1.0244,395.34,81.02,0.67694,33.333,18.74,0.154212,123.2584,1.0192,392.98,12.5473,13.864,103.49,0.13126,11.946,1.305,1.6535,9.6121,2.7126,38.988,0.000035526,0.6078,0.0392,0.6292,3.572,0.6681
2024-03-05 21:30:00,63765.4,3526.13,0.5863,1.018,392.64,80.75,0.67563,33.101,18.694,0.151277,122.4865,1.0162,391.59,12.568,13.912,102.73,0.13093,11.998,1.296,1.6405,9.542,2.7326,38.777,0.000034191,0.6006,0.03909,0.6252,3.525,0.6622
2024-03-05 21:45:00,63285,3520.86,0.587,1.0228,393.71,80.97,0.67852,33.132,18.74,0.150736,121.3975,1.0165,390.34,12.689,13.88,103.482,0.13133,11.925,1.293,1.6481,9.528,2.7342,38.744,0.000033365,0.5998,0.03908,0.6257,3.532,0.6679
2024-03-05 22:00:00,63200.5,3505.84,0.58535,1.0264,392.37,80.86,0.67391,33.118,18.614,0.148875,120.2101,1.0104,390.43,12.649,13.821,102.896,0.13042,11.843,1.291,1.6362,9.497,2.6886,38.599,0.00003315,0.5989,0.03896,0.6239,3.513,0.6679
2024-03-05 22:15:00,63178.8,3487.74,0.58223,1.0144,391.78,80.53,0.67035,33.063,18.611,0.148062,119.9629,1.0062,387.34,12.5146,13.578,102.666,0.12967,11.766,1.284,1.6243,9.464,2.6979,38.438,0.000032493,0.5953,0.03892,0.6217,3.489,0.6616
2024-03-05 22:30:00,62992.3,3467.51,0.58443,1.0188,391.08,80.48,0.6707,33.164,18.59,0.150039,120.3765,1.0072,388.45,12.4811,13.81,102.731,0.13013,11.702,1.283,1.6356,9.47,2.6859,38.524,0.000032485,0.5986,0.03902,0.6273,3.499,0.6627
2024-03-05 22:45:00,63392.3,3507.06,0.58889,1.0256,395.2,81.25,0.67894,33.482,18.728,0.153513,122.111,1.0157,392.08,12.7435,13.978,103.674,0.13079,11.859,1.293,1.6552,9.5884,2.7489,38.829,0.000033285,0.6043,0.03928,0.6334,3.542,0.6675
2024-03-05 23:00:00,63695.8,3518.6,0.59007,1.0254,397.5,81.47,0.68287,33.715,18.815,0.152871,123.5123,1.0243,394.49,12.6875,13.889,104.076,0.13151,11.947,1.293,1.6805,9.629,2.7872,39.181,0.000033693,0.6061,0.03946,0.6368,3.554,0.6702
2024-03-05 23:15:00,63783.6,3540.59,0.59274,1.0306,401,81.92,0.68889,34.155,18.879,0.153894,126.3567,1.0338,395.64,12.7623,14.034,104.717,0.13208,11.953,1.306,1.7038,9.7056,2.8202,39.459,0.000034122,0.6136,0.03976,0.6461,3.598,0.673
2024-03-05 23:30:00,64113,3557.42,0.59285,1.0255,402.69,82.23,0.69435,34.437,18.948,0.154212,125.8866,1.0347,395.19,12.835,14.038,105.92,0.13206,11.989,1.302,1.7005,9.72,2.8132,39.442,0.000035021,0.6115,0.03991,0.6444,3.651,0.6726
2024-03-05 23:45:00,63728.3,3556.49,0.59146,1.025,401.29,82.08,0.69316,34.174,18.969,0.153371,125.493,1.0343,394.14,13.1942,14.065,105.793,0.13236,12.005,1.306,1.7057,9.7352,2.7735,39.474,0.000035151,0.6132,0.03983,0.6454,3.684,0.6729
2024-03-06 00:00:00,63671.6,3552.12,0.59088,1.0223,398.73,81.76,0.68737,34.063,18.841,0.151366,125.7519,1.0298,392.62,13.0505,13.899,105.481,0.13296,11.918,1.308,1.7169,9.6784,2.7627,39.139,0.000034267,0.6081,0.0398,0.6388,3.709,0.6674
2024-03-06 00:15:00,64058,3584.06,0.59736,1.0312,401.49,82.15,0.69319,34.349,18.997,0.16001,126.3665,1.0394,394.62,13.0939,14.011,106.303,0.13333,12.019,1.318,1.7053,9.7412,2.7829,39.428,0.000034699,0.6133,0.04017,0.6425,3.711,0.6787
2024-03-06 00:30:00,63752.3,3582.59,0.59518,1.0263,399.87,82.12,0.69224,34.298,19.066,0.157862,125.0422,1.0362,395.44,13.094,14.272,105.912,0.13284,12.023,1.316,1.6944,9.7364,2.7406,39.37,0.000033438,0.614,0.04004,0.6409,3.741,0.6742
2024-03-06 00:45:00,63449.7,3564.11,0.59,1.0143,395.14,81.53,0.68608,33.797,18.869,0.152527,123.7909,1.0261,392.11,13.076,13.929,104.705,0.13144,11.928,1.305,1.6786,9.606,2.7053,38.952,0.00003264,0.606,0.03964,0.634,3.704,0.667
2024-03-06 01:00:00,63476.7,3555,0.59112,1.0137,396.13,81.35,0.68565,33.95,18.846,0.151757,123.6666,1.0268,392.28,13.0064,13.887,104.823,0.13074,11.91,1.303,1.6622,9.6044,2.7071,38.937,0.000032487,0.6052,0.03962,0.6346,3.678,0.6663
2024-03-06 01:15:00,63319.3,3535.05,0.5887,1.0046,393.62,80.77,0.68152,33.658,18.739,0.150101,123.187,1.0199,390.27,12.987,13.823,104.194,0.13052,11.784,1.293,1.6492,9.5209,2.6937,38.632,0.000031888,0.6008,0.03939,0.6289,3.647,0.6597
2024-03-06 01:30:00,63260,3530.14,0.58748,1,392.1,80.7,0.68055,33.793,18.725,0.151299,122.9912,1.0153,390.27,12.9043,13.794,103.918,0.13044,11.76,1.288,1.6405,9.5,2.7021,38.602,0.000032172,0.5974,0.03931,0.6275,3.637,0.6613
2024-03-06 01:45:00,63127,3520.59,0.58551,0.9974,389.44,80.4,0.67872,33.617,18.672,0.149588,122.2685,1.0129,390.18,12.8152,13.836,103.862,0.12998,11.774,1.288,1.6453,9.4673,2.6758,38.619,0.000031942,0.5979,0.03929,0.6252,3.626,0.6606
2024-03-06 02:00:00,63486.1,3543.58,0.58701,0.9986,392.36,80.92,0.6811,33.679,18.716,0.150134,122.7072,1.0152,390.78,12.8343,13.998,104.18,0.13043,11.786,1.291,1.6469,9.5215,2.6842,38.59,0.000032439,0.5988,0.0394,0.6282,3.649,0.6622
2024-03-06 02:15:00,63178.9,3516.38,0.58026,0.9848,385.88,80.09,0.67181,33.182,18.5,0.147765,121.3441,1.0021,387.12,12.561,13.692,102.788,0.12917,11.612,1.273,1.624,9.3802,2.6507,38.206,0.000031552,0.59,0.03873,0.6182,3.586,0.6513
2024-03-06 02:30:00,63427.2,3536.16,0.58266,0.9893,389.06,80.5,0.67658,33.484,18.584,0.150331,121.7458,1.006,389.28,12.6338,13.83,103.323,0.1294,11.676,1.279,1.6305,9.4319,2.6452,38.401,0.00003245,0.5948,0.03892,0.6225,3.607,0.6544
2024-03-06 02:45:00,62814.7,3504.23,0.57512,0.9751,384.23,80,0.66601,32.952,18.401,0.146442,120.2086,0.9943,386,12.554,13.645,102.032,0.12803,11.543,1.262,1.6124,9.2649,2.6264,37.965,0.000030536,0.5852,0.03839,0.612,3.555,0.6442
2024-03-06 03:00:00,62830.9,3505.87,0.577,0.9742,386.64,80.59,0.66769,33.071,18.414,0.148306,121.1119,0.9972,387.87,12.8989,13.702,103.25,0.12831,11.552,1.266,1.635,9.2791,2.6257,38.16,0.000031194,0.5882,0.03844,0.6183,3.616,0.6481
2024-03-06 03:15:00,63274.9,3534.56,0.58179,0.9857,390.07,81.07,0.6757,33.468,18.592,0.150273,122.4191,1.0078,390.34,13.1451,13.843,103.662,0.12974,11.688,1.285,1.6488,9.38,2.646,38.521,0.000032275,0.5957,0.03911,0.6263,3.686,0.6573
2024-03-06 03:30:00,63131.7,3530.61,0.58154,0.9854,390.01,81.22,0.67399,33.455,18.58,0.150303,122.3143,1.0083,389.86,13.2448,13.791,103.638,0.12948,11.704,1.289,1.6534,9.3479,2.6774,38.509,0.000032046,0.5956,0.03909,0.6265,3.659,0.6594
2024-03-06 03:45:00,63302.1,3539.33,0.58391,0.9868,391.57,81.51,0.67747,33.703,18.624,0.15104,122.5,1.0116,391.5,13.3191,13.834,104.015,0.13016,11.774,1.29,1.6524,9.381,2.6513,38.647,0.000032139,0.5974,0.03918,0.6281,3.707,0.6602
2024-03-06 04:00:00,63526.3,3551.96,0.58641,0.9988,393.9,82.04,0.68188,34.005,18.672,0.150967,123.0901,1.0174,394.82,13.8333,14.063,105.481,0.13068,11.984,1.301,1.7473,9.4581,2.6884,38.981,0.000032927,0.6004,0.03946,0.6329,3.786,0.6662
2024-03-06 04:15:00,63430.9,3553.38,0.58579,0.992,393.25,81.88,0.68048,33.93,18.674,0.150833,123.0563,1.0152,396.32,13.7657,13.872,105.601,0.13025,11.965,1.299,1.7376,9.4911,2.6844,38.895,0.000032401,0.6025,0.03955,0.6316,3.831,0.6693
2024-03-06 04:30:00,63681.4,3582.45,0.58883,0.9996,395.66,82.44,0.68578,34.189,18.803,0.153531,123.8394,1.0236,399.55,14.0593,13.97,106.439,0.13092,12.017,1.305,1.7726,9.5837,2.6902,39.257,0.000033131,0.6051,0.04,0.6368,3.856,0.6751
